ST BOSWELLS FENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT605312,Long,-2.627993,Lat,55.572852,Elevation,260,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,1.9,0.65,1.37,0.86,2.3,1.77,2.48,1,1.96,2.31,1.49,1.47,2.23,3.41,3.62,2.79,2.22,4,1.94,1.43,1.71,1.62,2.39,2.27,3.35,1.13,1.97,1.62,2.32,1.8,1.27,,,,,,
February,,,,,1.98,0.78,0.47,0.93,1.17,0.83,2.64,1.88,2.19,1.18,2.12,2.27,3.71,0.55,1.76,1.62,2.19,0.15,2.29,2.58,0.91,3.66,2.64,0.89,1.62,1.32,0.54,1.33,0.31,1.65,0.01,,,,,,
March,,,,,2,2.69,2.35,1.09,3.8,3.99,1.13,2.18,2.06,3.08,2.65,2.02,3.22,0.75,0.51,1.66,2.9,2.03,1.55,0.78,0.64,1.68,0.95,1.72,3.26,0.15,1.64,0.74,2.49,0.52,2.63,,,,,,
April,,,,,1.15,2.04,0.83,1.83,0.94,2.81,2.5,1.86,0.16,2.99,0.72,0.7,1.92,3.03,0.55,1.19,1.88,0.38,2.11,1.88,1.06,1.83,1.95,1.52,0.69,1.2,1.11,2.45,1.95,0.9,2.68,,,,,,
May,,,,,1.1,1.09,5.72,3.24,2.59,1.56,1.32,0.67,1.16,2.31,1.4,1.28,3.5,1.92,1.99,0.86,2.51,1.2,0.56,1.77,3.41,4.64,1.74,1.55,1.31,1.17,1.07,2.41,1.85,1.4,1.69,,,,,,
June,,,,,2,1.15,2.27,4.09,1.18,1.85,1.31,3.05,5.68,2.18,3.06,1.97,1.67,1.75,0.15,0.67,1.05,0.61,1.67,0.82,1.46,0.32,2.58,2.88,3.95,1.96,1.71,5.19,0.97,1.04,1.99,,,,,,
July,,,,,2.39,1.22,1.33,2.44,2.36,2.29,4.44,0.89,1.51,0.52,1.61,2.77,3.61,1.9,3.11,0.91,2.99,2.62,3.12,1.59,4.14,1.17,2.58,2.57,1.31,3.06,4.03,2.52,2.43,3.05,1.89,,,,,,
August,,,,,2.07,4.4,6.15,2.6,1.87,2,4.36,1.21,4.87,1.95,1.78,5.47,4.41,5.54,2.05,2.45,3.32,4.31,1.92,4.44,2.73,3.06,3.23,6.3,3.39,4.07,4.85,3.11,0.94,0.57,2.87,,,,,,
September,,,,,0.61,2.04,0.71,0.76,2.72,2.14,0.62,1.32,2.71,2,1.28,1.53,1.77,1.33,4.94,1.54,1.45,1.59,2.02,1.6,2.93,4.07,4.05,4.7,1.27,0.2,2.19,0.71,4.11,1.03,2.09,,,,,,
October,,,,,0.59,2.19,5.48,5.37,1.83,3.35,2.74,2.53,2.64,2.88,1.1,1.45,3.69,3.09,3.12,2.68,1.41,2.55,1.95,2.23,2.63,2.09,3.03,2.22,3.94,2.66,3.12,1.15,4.46,2.34,4.81,,,,,,
November,,,,,1.48,3.19,2.61,1.93,1.32,0.47,2.89,3.81,1.98,1.6,3.55,1.66,3.88,1.56,1.12,3.85,1.41,1.35,0.55,3.17,1.01,1.64,2.77,1.71,2.51,2.5,2.4,3.75,0.83,1.31,1.89,,,,,,
December,,,,,1.42,0.67,2.16,3.04,0.69,3.01,2.15,4.4,2.5,1.8,4.65,5.13,2.68,1.54,1.66,3.9,2.69,2.04,1.9,2,3.15,2.18,0.41,1.51,1.51,3.67,2.48,0.78,2.05,0.48,2.83,,,,,,
Total,,,,,18.69,22.11,31.45,28.18,22.77,26.07,28.58,24.8,29.42,24.8,25.41,27.72,36.29,26.37,24.58,24.12,26.02,22.83,21.58,24.29,25.78,27.96,28.32,29.84,28.11,23.09,27.11,25.76,24.71,16.09,26.65,,,,,,
