"KILLIN, MORENISH LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7700,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.40,,,,,,,,,,,
February,8.85,,,,,,,,,,,
March,5.50,,,,,,,,,,,
April,2.55,,,,,,,,,,,
May,6.35,,,,,,,,,,,
June,2.05,,,,,,,,,,,
July,3.80,,,,,,,,,,,
August,2.90,,,,,,,,,,,
September,2.20,,,,,,,,,,,
October,5.10,,,,,,,,,,,
November,5.90,,,,,,,,,,,
December,5.10,,,,,,,,,,,
Total,56.70,,,,,,,,,,,
Calc annual,56.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
