WEST-HORSLEY-WOODCOTE-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ078504,Long,-0.45641,Lat,51.2426,Elevation,650,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,3.75,2.08,1.05,2.69,0.96,3.63,4.17,1.55,1.16,2.79,5,1.45,5.48,1.01,2.02,1.17,2.69,1.78,3.79,4.06,1.08,5.45,,,,,3.91,3.14,,,,,,,,,
February,,,,,1.89,0.32,0.42,3.52,1.72,2.98,4.15,1.33,1.29,1.99,4.66,0.83,2.62,1.65,1.37,0.5,4.27,1.57,2.96,1.22,5.22,6.48,,,,,0.72,0.42,,,,,,,,,
March,,,,,1.81,1.46,3.75,4.42,1.91,0.73,1.1,3.29,2.23,3.65,1.63,4.28,2.12,1.18,3.68,5.33,1.78,2.41,5.09,3.66,5.09,0.96,,,,,2.34,1.96,,,,,,,,,
April,,,,,2.68,2.23,0.87,2.61,1.15,2.44,0.91,2.56,1.51,1.97,1.78,1.46,0.62,4.71,2.88,2.69,1.99,2.13,0.07,3.07,1.25,1.57,,,,,4.24,1.04,,,,,,,,,
May,,,,,2.01,0.33,0.29,1.43,2.86,1.58,1.43,0.32,2.67,4.84,3.33,0.65,1.98,2.21,2.5,2.51,2.18,1.2,1.54,2.43,1.61,2.23,,,,,1.1,1.94,,,,,,,,,
June,,,,,2.94,0.3,3.96,2.13,2.21,1.11,3.49,2.16,4.01,6.26,0.72,5.59,2.03,2.45,2.1,4.02,2.53,3,3.71,0.74,0.84,1.96,,,,,1.61,0.12,,,,,,,,,
July,,,,,5.15,6.07,1.1,1.53,0.75,2.72,1.36,2.12,1.53,4.74,1.4,0.91,0.63,1.77,2.48,3.65,3.71,1.41,2.21,2.86,2.31,5.26,,,,,5.1,0.18,,,,,,,,,
August,,,,,,2.76,2.75,3.35,1.12,0.88,3.78,1.69,2.95,6.91,1.28,3.87,0.79,3.01,3.94,3.08,3.71,0.98,7.91,2.31,1.21,2.5,,,,,1.79,1.21,,,,,,,,,
September,,,,,2.93,0.76,7.34,2.41,1.52,4.87,0.72,2.29,1.54,4.45,2.56,2.73,1.8,0.8,2.4,3.1,1.02,1.77,4.34,2.55,1.06,2.53,,,,,2.96,1.18,,,,,,,,,
October,,,,,5.85,3.1,3.73,0.58,3.93,2.8,2.62,2.5,2.17,8.03,2.84,1.86,5.11,6.85,2.59,6.58,3.95,4.39,3.32,4.98,2.24,3.05,,,,,2.2,0.69,,,,,,,,,
November,,,,,5.36,5.62,1.9,1.2,4.14,5.41,3.08,0.9,3.37,3.08,1.67,4.84,5.33,2.68,0.96,0.73,4.08,4.67,2.38,3.41,,2.55,,,,,1.86,1.93,,,,,,,,,
December,,,,,3.05,2.24,4.53,4.71,3.31,1.73,3.46,5.19,1.68,2.61,3.23,1.13,2.65,3.86,2.76,4.11,5.84,8.46,3.94,1.94,,6.71,,,,,2.91,2.13,,,,,,,,,
Total,,,,,,27.27,31.69,30.58,25.58,30.88,30.27,25.9,26.11,51.32,30.1,29.6,31.16,32.18,29.68,37.47,37.75,33.77,41.26,33.23,,41.25,,,,,30.74,15.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914 Nov Dec Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station started in 1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station ended in 1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
