SOUTHWELL-ELMFIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK704540,Long,-0.950539,Lat,53.078596,Elevation,132,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,0.86,0.91,2.06,1.19,3.56,2.78,1.29,2.48,0.59,2.27,1.74,3.66,1.94,1.79,2.54,1.34,2.01,1.63,2.71,1.67,,1.33,4.06,1.81,1.05,2.03,,,,,,,
February,,,,,,,,,1.69,0.68,1.97,1.25,1.43,0.78,1.18,2.7,3.87,0.77,1.89,2.2,1.71,0.23,2.4,3.6,0.82,2.16,1.34,1.68,,0.45,0.4,2.18,0.4,2.14,,,,,,,
March,,,,,,,,,2.74,2.71,0.71,1.63,2.36,3.63,2.36,0.67,3.04,1.63,0.96,4.16,2.21,1.06,1.58,1.09,1.27,0.53,0.69,2.07,,0.23,2.06,0.29,1.34,2.63,,,,,,,
April,,,,,,,,,2.17,1.41,1.63,0.75,0.19,2.54,0.98,0.68,1.63,1.17,1.46,1.56,4.28,0.85,2.98,1.59,1.59,1.58,1.62,2.05,,1.33,2.83,2.45,2.57,0.9,,,,,,,
May,,,,,,,,,1.73,0.94,2.52,1.31,2.12,1.99,1.7,1.81,2.33,1.67,2.02,1.82,2.23,2.02,0.99,2.41,2.96,2.88,2.03,0.99,1.41,1.22,1.6,3.44,5.67,1.68,,,,,,,
June,,,,,,,,,1.19,2.69,1.43,2.51,4.76,0.5,2.16,1.56,1.94,1.41,0.57,0.64,2.13,1.22,1.39,0.71,1.47,0.11,2.6,4.48,1.81,1.33,1.1,2.81,0.58,1.77,,,,,,,
July,,,,,,,,,2.64,3.39,2.22,0.06,3.14,0.49,2.4,5.1,1.73,1.23,2.45,2.53,5,0.49,4.24,3.89,2.76,0.7,1.44,2.29,1.2,1.13,3.86,2.46,5.33,1.11,,,,,,,
August,,,,,,,,,2.67,3.61,3.46,2.23,4.9,1.69,2.14,2.33,2.18,4.86,1.79,2.66,0.86,3.17,5.64,2.56,2.5,1.45,2.04,2.6,2.15,2.24,2.08,3.84,1.75,0.49,,,,,,,
September,,,,,,,,0.9,1.58,3.32,0.59,1.13,0.96,1.4,0.64,0.93,1.12,1.29,4.11,1.99,1.6,0.89,2.26,2.13,2.76,3.25,1.09,3.91,0.27,0.5,4.33,2.39,1.53,1.32,,,,,,,
October,,,,,,,,4.32,0.92,2.78,1.64,1.93,2.31,4.99,2.18,1.3,1.9,3.03,1.27,2.27,1.35,2.71,0.78,1.54,4.25,2.93,2.12,2.13,4.88,2.94,2.72,0.51,2.87,,,,,,,,
November,,,,,,,,1.89,1.38,0.37,3.81,2.16,2.11,1.86,2.95,2.37,2.76,0.93,1.79,1.67,1.07,1.62,1.34,1.99,1.46,2.07,3.06,1.87,2.71,4.4,2.96,2.83,1.7,,,,,,,,
December,,,,,,,,3.04,1.53,4.37,4.08,3.79,3.11,0.71,4.59,5.03,2.4,0.58,2.85,3.77,2.59,1.76,3.19,2.44,2.94,1.77,0.79,2.24,1.83,3.64,1.75,1.08,0.82,,,,,,,,
Total,,,,,,,,,21.1,27.18,26.12,19.94,30.95,23.36,24.57,26.96,25.49,20.84,22.9,28.93,26.97,17.81,29.33,25.29,26.79,21.06,21.53,27.98,,20.74,29.75,26.09,25.61,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
