STONEHAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO873864,Long,-2.210506,Lat,56.968645,Elevation,125,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,2.76,1.69,2.18,1.64,1.23,4.71,4.4,2.54,3.82,1.77,2.46,5,3.39,1.52,5.58,1.5,4.36,4.05,1.23,2.49,4.3,2.7,1.08,1.26,1.58,3.92,2.84,4.42,1.95,4.4
February,,,,,,,,,,,,2.8,0.2,3.13,0.13,1.42,2.44,2.88,1.16,2.17,1.79,3.56,1.98,0.81,2.09,2.29,1.73,1.45,2,1.38,3.24,2.46,0.99,1.1,2.79,3.46,1.63,2.35,3.01,0.24,3.3
March,,,,,,,,,,,1.28,0.75,3.55,2.73,1.96,,2.33,2.85,0.71,2.39,2.94,1.6,1.05,0.72,1.21,0.61,1.56,3.68,0.71,2.01,2.53,2.8,3.96,0.29,2.28,1.78,1.02,2.21,4.46,1.02,1.14
April,,,,,,,,,,,2.96,2.11,3.2,2.56,6.89,4.66,0.34,1.42,0.58,0.88,1.12,2.72,1.76,1.45,2.79,1.39,0.39,2.74,1.25,1.03,1.63,2.81,1.63,3.38,1.43,0.63,1.52,1,1.57,3.04,1.62
May,,,,,,,,,,,1.29,2.61,3.02,1.66,2.63,2.13,1.38,1.96,2.31,1.23,1.23,2.21,3.19,4.67,3.06,4.76,2.26,3.08,2.83,1.97,1.09,1.65,2.65,2.12,4.33,2.41,0.47,1.33,2.38,2.19,0.74
June,,,,,,,,,,,2.11,4.88,0.23,0.59,1.58,3.74,0.85,1.5,3.71,1.29,0.28,1.1,1.05,1.17,2.32,2.09,2.68,1.52,4.55,2.04,1.12,1.06,1.96,1.53,1.79,0.63,1.38,1.05,1.32,1.47,1.97
July,,,,,,,,,,,1.43,3.32,3.43,5,2.58,1.69,4.36,2.84,3.67,4.02,6.3,1.38,2.73,1.91,2.36,2.37,5.22,0.97,2.73,2.77,3.96,3.19,1.77,3.13,3.4,0.68,4.5,6.13,6.21,1.87,3.81
August,,,,,,,,,,,7.58,1.42,1.04,1.39,3.79,1.98,1.2,3.49,1.06,1.6,1.44,3.61,2.72,4.59,1.47,4.58,2.98,0.04,5,4.3,2.11,3.99,3.45,2.67,2.46,0.48,3.73,5.29,5.11,0.42,4.02
September,,,,,,,,,,,4.4,1.1,2.61,1.23,3.06,3.94,3.29,0.88,3.66,2.11,2.64,0.47,3.48,2.56,2.13,2.43,4.26,1.97,1.92,2.13,6.11,1.25,1.13,3.15,1.79,2.04,4.85,1.28,2.03,0.58,3.01
October,,,,,,,,,,,2.93,0.98,7.88,3.53,3.81,4.22,0.98,3.77,3.48,2.93,4.12,5.34,3.19,2.24,4.41,3.88,1.15,1.94,2.3,3.18,1.45,1.66,2.67,1.59,4.49,3.65,1.9,1.59,1.94,3.02,7.02
November,,,,,,,,,,,3.47,5.31,1.18,3.34,2.28,4.46,1.65,0.96,3.45,3.08,5.58,4.69,0.59,2.37,2.86,1.31,6.23,2.9,0.77,4.09,3.08,6.14,2.8,2.24,5.05,2.71,1.71,1.1,0.5,4.92,5.42
December,,,,,,,,,,,3.25,1.01,1.95,1.9,6.5,2.75,1.74,5.2,3.3,1.62,3.18,0.91,1.99,1.23,4.11,4.76,4.13,2.21,3.79,2.24,2.05,2.13,2.5,3.31,2.75,4.47,3.2,3.17,4.47,4.46,2.92
Total,,,,,,,,,,,,29.05,29.98,29.24,36.85,,25.27,32.15,29.63,27.14,32.39,30.05,28.73,27.11,30.33,36.05,34.09,26.86,31.9,28.37,30.86,33.44,28.21,25.59,33.82,24.52,29.83,29.34,37.42,25.18,39.37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 01+02+T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935 03 + T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
