"CROYDON, LIMES ROAD. WADDON NEW ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4168,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.38,2.06,0.45,1.63,2.55,1.73,0.53,1.77,0.67,2.74,,
February,0.87,0.04,1.59,3.06,1.54,0.31,0.36,2.06,1.19,2.37,,
March,2.17,1.93,1.48,0.42,0.98,1.48,3.09,4.08,1.42,0.69,,
April,1.92,0.61,1.32,0.06,1.64,1.55,0.72,1.25,1.15,2.40,,
May,1.48,2.85,1.19,0.63,1.29,0.42,0.15,1.65,2.87,1.72,,
June,2.37,1.47,2.84,0.78,2.34,0.34,2.24,2.17,1.46,0.85,,
July,4.02,4.14,2.18,2.30,3.58,3.85,1.87,1.18,0.80,0.59,,
August,2.24,4.28,3.09,0.52,2.88,2.57,2.24,2.67,0.95,0.70,,
September,0.54,0.64,2.06,1.11,1.79,0.55,7.14,2.64,0.45,2.30,,
October,1.11,5.89,3.93,3.24,5.04,2.51,3.41,0.59,2.97,2.35,,
November,1.79,2.58,2.32,2.05,4.07,3.86,1.54,1.00,3.15,4.46,,
December,0.67,3.51,1.28,2.27,1.57,2.25,3.30,2.87,2.81,1.87,,
Total,21.56,30.00,23.73,18.07,29.27,21.42,26.59,23.93,19.89,23.04,,
Calc annual,21.56,30.00,23.73,18.07,29.27,21.42,26.59,23.93,19.89,23.04,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
