"BOURNE, SECONDARY SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6514,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.40,1.44,1.92,,3.35,1.18,,,,
February,,,2.60,3.44,0.77,,1.88,1.58,,,,
March,,,1.50,2.00,0.58,,0.92,1.65,,,,
April,,,3.15,1.21,1.73,,2.77,,,,,
May,,,0.85,1.00,3.01,,2.76,0.96,,,,
June,,,0.80,0.68,1.87,,2.74,3.65,,,,
July,,,5.99,2.64,2.00,,1.53,,,,,
August,,,3.47,2.05,1.78,,,,,,,
September,,,1.96,2.29,1.79,,,,,,,
October,,1.12,1.42,2.20,4.36,2.78,4.09,0.96,,,,
November,,1.17,1.15,1.58,1.98,1.80,3.10,2.35,,,,
December,,1.05,2.64,2.28,2.07,1.93,1.35,2.28,,,,
Total,,,27.93,22.81,23.86,,,,,,,
Calc annual,0.00,3.34,27.93,22.81,23.86,6.51,24.49,14.61,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
