KNARESBOROUGH GRAMMAR SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7675,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.63,2.90,2.50,,,,,,,,,
February,1.75,0.11,2.62,,,,,,,,,
March,2.30,2.11,1.68,,,,,,,,,
April,4.37,1.58,2.97,,,,,,,,,
May,2.54,1.61,0.83,,,,,,,,,
June,1.45,0.21,1.84,,,,,,,,,
July,5.94,1.29,4.48,,,,,,,,,
August,1.71,3.83,5.88,,,,,,,,,
September,1.08,1.03,3.01,,,,,,,,,
October,3.40,1.42,1.26,,,,,,,,,
November,1.45,2.44,1.44,,,,,,,,,
December,2.23,3.20,4.96,,,,,,,,,
Total,31.85,21.73,33.47,,,,,,,,,
Calc annual,31.85,21.73,33.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
