PITMINSTER-BLAGDON-HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST202162,Long,-3.1362,Lat,50.94011,Elevation,725,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2107/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.07,7.97,3.61,6.31,3.81,4.01,0.85,5.72,8.83,5.49,7.61,2.52,5.45,3.95,9.72,3.08,4.38,5.22,5.67,9.17,1.3,1.66,5.1,4.8,1,2.77,7.29,6.09,3.17,4.52,5.15,4.71
February,,,,,,,,,,1.55,1.64,2.34,0.15,5.48,0.35,4.76,3.89,7.18,1.92,2.74,4.6,4.67,0.28,2,0.84,3.51,4.45,2.38,2.15,1.81,9.03,7.38,1.11,1.94,4.04,4.47,0.29,6.21,4.92,0.4,5.77
March,,,,,,,,,3.87,0.52,3.31,1.31,3.42,4.76,3.26,1.67,4.62,6.83,0.18,1.72,3.29,5.09,3.42,1.53,0.26,1.01,1.85,7.6,2.04,1.53,2.68,5.29,4.22,1.13,6.58,1.79,2.16,3.95,2,5.39,4.39
April,,,,,,,,,2.32,1.13,5.21,3.05,3.36,1.47,4.27,5.44,2.74,3.33,0.25,3.31,2.85,3.12,2.59,1.22,2.27,1.25,3.66,3.17,2.18,1.94,4.99,3.7,3.54,4.09,0.48,1.2,2.03,0.23,1.1,3.74,3.76
May,,,,,,,,,1.29,3.48,1.65,3.36,4.43,2.33,2.14,2.04,1.37,2.86,3.16,1.03,2.39,2.35,7.75,3.11,2.02,4.46,5.43,3.47,4.37,1.92,2.29,5.4,3.69,2.44,2.82,4.32,0.57,2.14,3.34,1.09,2.38
June,,,,,,,,,2.64,2.16,0.66,2.91,2.53,2.33,1.98,4.2,2.45,1.42,1.48,3.3,1.28,1.76,0.56,2.22,3.15,3.49,2.54,2.14,2.43,1.07,1.63,1.76,1.81,2.61,4.28,4.83,1.93,3.84,3.15,1.71,1.69
July,,,,,,,,,1.91,1.88,1.94,4.91,2.82,3.33,0.56,0.39,6.54,4.97,4.84,6.59,3.21,2.04,1.81,3.7,2.43,2.32,1.21,2.03,1.72,1.62,5.65,2.01,2.03,2.56,3.37,3.1,3.45,3.85,2.24,1.91,5.98
August,,,,,,,,,1.98,2.94,4.3,5.48,1.4,1.27,3.45,2.34,0.38,0.72,3.09,1.94,0.18,4.16,5,3.62,2.82,2.75,7,1.53,5.11,2.03,7.21,4.62,6.85,2.38,3.48,0.63,4.25,3.47,3.86,3.39,3.62
September,,,,,,,,,1.67,0.68,6.79,2.07,6.13,1.9,3.04,4.45,2.82,3.51,2.14,1.25,1.55,1.35,2.8,3.81,2.99,3.46,5.87,1.95,2.32,3.01,5.01,3.96,4.46,5.08,3.74,1.54,7.3,4.26,5.66,0.23,6.1
October,,,,,,,,,6.88,6.83,4.26,0.95,7.53,3.65,3.22,5.52,1.78,5.11,4.14,4.82,5.85,2.56,4.86,4.36,6.31,4.91,1.97,0.82,3.09,8.03,2.72,0.94,5.42,4.22,3.7,2.2,2.14,2.73,2.96,3.68,12.8
November,,,,,,,,,4.69,12.34,6.96,7.05,3.45,1.14,2.12,7.52,4.27,2.42,6.68,9.29,8.43,4.58,1.25,3.07,7.13,1.38,7.57,3.15,2.7,5.92,6.87,10.62,5.13,2.62,10.39,6.31,1.08,2.63,2.53,8.14,5.92
December,,,,,,,,,4.03,11.33,4.66,2.26,3.57,1.84,13.2,5.94,4.02,4.16,5.18,2.93,3.91,2.71,5.63,4.52,4.4,7.12,5.67,3.58,8.5,3.01,4.92,3.98,4.39,1.61,3.99,6.95,7.45,4.1,6.33,11.12,4.79
Total,,,,,,,,,,46.91,49.35,39.3,45.1,33.31,41.6,45.12,40.6,51.34,38.55,46.53,40.06,39.84,39.9,42.88,37.7,40.04,52.44,37.49,45.78,33.19,54.66,54.76,47.45,31.68,49.64,44.63,38.74,40.58,42.61,45.95,61.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 Jan Feb Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge on lawn at back of Westcombe House south of Culmstead ponds near head of Culm river Lots of name changes but gauge has not moved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Not printed Big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957 Note saying moved to Westcombe 2107/5 crossed out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 The gauge WAS NOT moved to 2107/5 in 1957 but was re-numbered because it was discovered that from 1928-1957 it had been incorrectly positioned and numbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The record for 2061 therefore continues as 2107/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
