"PITMINSTER (BLAGDON HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2061,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.45,3.95,9.72,3.08,4.38,5.22,5.67,9.17,1.30,1.66,,
February,4.67,0.28,2.00,0.84,3.51,4.45,2.38,2.15,1.81,9.03,,
March,5.09,3.42,1.53,0.26,1.01,1.85,7.60,2.04,1.53,2.68,,
April,3.12,2.59,1.22,2.27,1.25,3.66,3.17,2.18,1.94,4.99,,
May,2.35,7.75,3.11,2.02,4.46,5.43,3.47,4.37,1.92,2.29,,
June,1.76,0.56,2.22,3.15,3.49,2.54,2.14,2.43,1.07,1.63,,
July,2.04,1.81,3.70,2.43,2.32,1.21,2.03,1.72,1.62,5.65,,
August,4.16,5.00,3.62,2.82,2.75,7.00,1.53,5.11,2.03,7.21,,
September,1.35,2.80,3.81,2.99,3.46,5.87,1.95,2.32,3.01,5.01,,
October,2.56,4.86,4.36,6.31,4.91,1.97,0.82,3.09,8.03,2.72,,
November,4.58,1.25,3.07,7.13,1.38,7.57,3.15,2.70,5.92,6.87,,
December,2.71,5.63,4.52,4.40,7.12,5.67,3.58,8.50,3.01,4.92,,
Total,39.84,39.90,42.88,37.70,40.04,52.44,37.49,45.78,33.19,54.66,,
Calc annual,39.84,39.90,42.88,37.70,40.04,52.44,37.49,45.78,33.19,54.66,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
