"WESTCOMBE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2061,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,6.50,2.07,7.97,
February,,,,,,,,,3.50,1.55,1.64,
March,,,,,,,,,3.87,0.52,3.31,
April,,,,,,,,,2.32,1.13,5.21,
May,,,,,,,,,1.29,3.48,1.65,
June,,,,,,,,,2.64,2.16,0.66,
July,,,,,,,,,1.91,1.88,1.94,
August,,,,,,,,,1.98,2.94,4.30,
September,,,,,,,,,1.67,0.68,6.79,
October,,,,,,,,,6.88,6.83,4.26,
November,,,,,,,,,4.69,12.34,6.96,
December,,,,,,,,,4.03,11.33,4.66,
Total,,,,,,,,,41.28,46.91,49.35,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.28,46.91,49.35,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
