"LAMPORT HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1123,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.91,2.71,4.73,,,,,,,,,
February,0.66,0.31,2.55,,,,,,,,,
March,2.38,1.23,1.76,,,,,,,,,
April,5.10,1.17,4.01,,,,,,,,,
May,2.23,1.54,0.92,,,,,,,,,
June,2.82,0.21,1.21,,,,,,,,,
July,3.42,0.25,,,,,,,,,,
August,1.19,3.11,,,,,,,,,,
September,2.25,1.27,,,,,,,,,,
October,1.11,1.49,,,,,,,,,,
November,1.57,1.86,,,,,,,,,,
December,2.88,1.85,,,,,,,,,,
Total,28.52,17.00,,,,,,,,,,
Calc annual,28.52,17.00,15.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
