"MOSSDALE (HENSOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5015,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,2.34,7.56,5.21,9.19,5.24,13.53,3.78,8.86,
February,,,,6.84,1.08,6.10,7.36,3.76,4.80,2.31,0.42,
March,,,,2.94,1.20,1.38,2.73,4.82,7.31,1.10,3.06,
April,,,,3.59,3.36,5.97,2.73,2.52,2.21,1.64,2.57,
May,,,,1.89,4.81,6.84,3.09,3.48,1.82,3.97,3.02,
June,,,,1.51,2.65,0.23,3.34,4.64,7.03,3.13,3.93,
July,,,,3.68,5.57,1.88,3.59,6.47,3.11,5.18,4.69,
August,,,,9.08,5.49,6.00,4.75,6.39,9.42,5.63,7.18,
September,,,,7.11,7.87,3.12,3.12,7.41,3.38,0.70,4.47,
October,,,,8.04,5.20,7.07,4.18,5.99,12.08,6.70,9.04,
November,,,,7.41,4.57,1.83,9.24,5.78,10.10,9.62,5.68,
December,,,,5.67,9.25,5.05,1.65,2.28,5.91,12.86,6.23,
Total,,,,60.10,58.61,50.68,54.97,58.78,80.70,56.62,59.15,
Calc annual,0.00,0.00,0.00,60.10,58.61,50.68,54.97,58.78,80.70,56.62,59.15,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
