AXMINSTER-LEA-COMBE-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY300983,Long,-2.9933,Lat,50.7806,Elevation,170,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,1.46,1.46,3.76,1.52,6.16,,0.66,,,,,7.01,5.59,3.26,6.69,2.12,4.69,5.63,6.56,4.33,6.32,2.04,6.23,3.5,3.17,3.64,2.97,0.83,7.02,7.65,4.99,,,,,,,,,,,,
February,,,,,,,,,1.77,0.53,4.27,1.95,4.27,,4.19,,,,,5.88,0.62,0.15,3.83,10.14,1.27,6.07,2.54,4.31,3.94,2.16,1.32,2.56,0.06,6.48,0.28,4.53,4.25,7.72,1.48,,,,,,,,,,,,
March,,,,,,,,,3.46,6.32,1,3.15,6.5,,4.85,,,,,5.3,3.15,1.78,4.23,1.86,1.88,0.37,0.55,4.45,3.83,0.23,2.51,1.47,2.41,4.55,3.14,1.66,5.39,5.68,0.19,,,,,,,,,,,,
April,,,,,,,,,2.25,2.4,2.38,2.12,0.19,,1.15,,,,,2.49,6.2,1,4.78,2.87,3.64,3.18,2.75,2.13,1.78,1.04,3.33,3,3.25,2.26,3.28,4.95,3.16,3.38,0.07,,,,,,,,,,,,
May,,,,,,,,,2.02,1.43,2.63,1.33,2.63,1.8,2.12,,,,,1.26,2.04,2.74,0.99,1.22,6.19,4.64,1.6,1.16,1.84,2.21,1.77,2.83,4.29,2.15,0.89,2.12,0.79,3.81,2.71,,,,,,,,,,,,
June,,,,,,,,,0.16,3.25,2.62,1.86,4.34,0.63,1.93,,,,,0.89,3.01,1.08,0.72,0.57,2.55,0,3.52,2.42,2.38,2.05,0.13,4.79,3,1.7,1.69,4.76,2.54,1.01,2.45,,,,,,,,,,,,
July,,,,,,,,,1.15,3.44,3.7,0.23,3.33,0.31,6.41,,,,,1.91,5.46,0.61,5.16,0.93,5.02,3.27,3.5,4.6,2,1.35,2.53,3.78,2.64,3.33,0.1,0.47,7.73,3.2,4.25,,,,,,,,,,,,
August,,,,,,,,,2.3,2.35,4.26,0.59,7.27,3.12,3.31,,,,,4.36,2.12,2.29,4.89,2.89,3.39,3.3,2.24,3.19,2.24,2.53,4.9,3.57,1.46,1.81,4.28,2.66,0.28,1.09,2.95,,,,,,,,,,,,
September,,,,,,,,,3.6,2.69,0.35,1.24,1.51,2.6,2.88,,,,,2.03,2.19,0.69,2.25,3.03,6.58,4.22,0.92,6.49,1.52,0.61,6.38,1.76,5.84,1.82,4.46,3.63,2.93,3.7,1.73,,,,,,,,,,,,
October,,,,,,,,,4.91,7.91,5.45,3.78,4.09,4.71,4.35,,,,,2.07,2.78,1.61,2.47,5.57,7.06,4.18,4.04,2.82,8.72,5.18,3.13,0.57,7.11,2.83,3.03,4.01,1.45,4.86,3.71,,,,,,,,,,,,
November,,,,,,,,,1.15,1.1,5.23,4.89,1.85,4.24,3.43,,,,,2.8,2.37,5.48,2.48,2.31,4.99,4.72,10.29,4.16,4.28,11.14,6.5,7.53,3.07,1.17,1.76,7.77,2.3,2.77,6.64,,,,,,,,,,,,
December,,,,,,,,,3.77,7.1,7.95,10.72,4.71,1.64,7.17,,,,,5.98,5.17,2.03,5.63,4.4,5.88,5.82,0.53,5.1,3.79,8.38,5.41,1.59,2.97,1.68,12.87,6.97,4.74,5.29,4.57,,,,,,,,,,,,
Total,,,,,,,,,28,39.98,43.6,33.38,46.85,,42.45,,,,,41.98,40.7,22.72,44.12,37.91,53.14,45.4,39.04,45.16,42.64,38.92,44.14,36.95,39.27,33.42,38.75,44.36,42.58,50.16,35.74,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 record lost by observer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 house destroyed by enemy action - record terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
