"DRAYTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1421,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.08,2.00,4.73,1.82,2.37,1.19,2.44,2.19,3.51,1.86,1.78,
February,0.56,0.45,2.64,3.42,1.75,1.49,1.81,2.12,1.35,0.69,1.28,
March,1.13,1.12,2.08,1.59,0.89,2.15,0.28,1.79,0.84,0.00,1.37,
April,3.38,1.68,2.59,0.90,1.92,2.27,2.50,1.37,1.15,1.24,1.44,
May,2.44,1.29,0.91,1.50,3.70,1.97,1.21,0.79,1.74,1.31,3.08,
June,2.06,0.48,1.77,0.92,2.14,0.47,2.62,4.50,2.62,0.91,1.33,
July,3.00,0.30,5.82,3.05,2.15,1.32,1.65,2.31,1.65,3.92,3.85,
August,2.39,1.43,1.58,2.72,2.08,2.22,1.93,3.08,1.42,1.41,2.40,
September,2.82,1.26,2.77,1.58,4.00,2.42,0.38,5.02,0.78,0.61,5.34,
October,0.73,1.75,1.54,3.74,4.28,1.91,2.87,2.64,2.53,3.60,0.71,
November,0.88,2.05,2.12,3.46,1.54,3.30,3.33,3.68,2.99,3.82,3.60,
December,3.59,1.84,2.66,2.77,2.89,2.77,1.35,2.54,3.23,4.81,2.01,
Total,25.06,15.65,31.21,27.47,29.71,23.48,22.37,32.03,23.81,24.18,28.19,
Calc annual,25.06,15.65,31.21,27.47,29.71,23.48,22.37,32.03,23.81,24.18,28.19,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
