"NOTTINGHAM (THE CASTLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2604,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.74,1.98,3.27,1.05,2.06,1.92,2.27,1.46,4.29,0.95,3.24,
February,1.89,0.35,2.21,3.23,0.79,2.27,2.03,1.79,1.86,0.60,0.54,
March,1.82,0.82,1.55,1.17,0.98,0.76,0.58,2.37,1.53,0.08,2.33,
April,4.03,0.76,2.86,2.47,1.63,1.83,1.49,1.82,0.68,1.19,3.16,
May,2.11,1.48,1.00,2.25,3.72,3.57,2.18,0.93,1.47,1.46,2.14,
June,2.57,0.54,0.69,0.54,1.45,0.04,1.94,4.26,2.35,1.23,1.52,
July,4.47,0.87,4.15,4.01,2.19,1.39,1.18,2.16,1.14,1.51,4.69,
August,0.97,4.69,5.81,2.48,2.46,1.52,1.50,3.00,2.51,2.19,2.86,
September,1.37,1.01,1.79,2.39,2.72,3.44,1.20,4.39,0.39,0.52,3.35,
October,1.22,2.32,0.70,1.44,3.87,3.24,1.90,1.96,3.66,2.71,2.37,
November,0.86,1.29,0.88,1.81,1.74,1.60,3.22,2.28,2.40,4.87,2.79,
December,2.46,2.03,3.34,2.56,2.56,2.33,0.79,2.53,1.89,3.70,1.78,
Total,26.51,18.14,28.25,25.40,26.17,23.91,20.28,28.95,24.17,21.01,30.77,
Calc annual,26.51,18.14,28.25,25.40,26.17,23.91,20.28,28.95,24.17,21.01,30.77,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
