"PEMBROKE DOCKYARD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1960,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.08,7.20,,,,,,,,,,
February,2.15,1.03,,,,,,,,,,
March,0.71,4.28,,,,,,,,,,
April,3.26,,,,,,,,,,,
May,1.59,,,,,,,,,,,
June,0.75,,,,,,,,,,,
July,1.04,,,,,,,,,,,
August,2.26,,,,,,,,,,,
September,2.80,,,,,,,,,,,
October,1.55,,,,,,,,,,,
November,3.52,,,,,,,,,,,
December,3.01,,,,,,,,,,,
Total,24.72,,,,,,,,,,,
Calc annual,24.72,12.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
