"LOCHWINNOCH CASTLE SEMPLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,6.15,2.43,4.64,4.91,7.08,1.55,3.12,2.56,2.94,5.41,,
February,1.10,0.81,3.01,5.54,11.68,0.57,2.76,3.31,,3.05,,
March,3.26,3.35,1.02,2.15,4.28,3.79,7.00,5.22,,4.58,,
April,2.03,1.29,1.25,2.04,2.20,2.20,2.84,1.88,,3.90,,
May,2.78,1.88,4.62,2.80,3.49,0.57,0.87,2.03,,3.31,,
June,4.15,0.62,4.03,2.16,2.54,1.78,4.43,7.58,,1.39,,
July,4.47,0.94,2.57,3.12,2.38,5.37,4.87,2.71,1.19,3.58,,
August,3.10,4.89,9.25,3.77,5.52,6.58,1.84,5.38,6.68,1.00,,
September,6.16,3.81,6.40,3.61,0.20,2.01,4.73,4.08,6.81,5.80,,
October,4.61,3.76,5.11,9.37,4.01,4.86,3.41,2.51,4.31,5.55,,
November,6.93,4.86,4.89,4.62,5.78,5.69,2.09,3.25,5.80,5.13,,
December,0.95,8.65,3.53,6.16,4.19,7.13,1.22,6.68,6.53,4.01,,
Total,45.69,37.29,50.32,50.25,53.35,42.10,39.18,47.19,48.26,46.71,,
Calc annual,45.69,37.29,50.32,50.25,53.35,42.10,39.18,47.19,34.26,46.71,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,14.00,0.00,,
