"CASTLESEMPLE RENFREWSHIRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR62,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,0.39,1.85,1.91,0.63,,,,,,,,
February,2.98,4.68,2.98,6.35,,,,,,,,
March,7.78,7.55,7.12,1.25,,,,,,,,
April,5.51,2.07,2.37,2.16,,,,,,,,
May,3.73,2.02,2.31,2.61,,,,,,,,
June,3.23,2.67,4.84,2.48,,,,,,,,
July,5.63,3.48,1.75,1.69,,,,,,,,
August,4.18,4.67,3.96,3.17,,,,,,,,
September,10.16,3.26,2.33,2.91,,,,,,,,
October,3.31,11.29,8.95,4.77,,,,,,,,
November,5.18,6.94,4.64,5.26,,,,,,,,
December,3.43,5.60,6.68,10.10,,,,,,,,
Total,55.51,56.08,49.84,43.38,,,,,,,,
Calc annual,55.51,56.08,49.84,43.38,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
