FROGGATT-EDGE-STOKE-FLAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK257773,Long,-1.6159132,Lat,53.292044,Elevation,924,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,4.14,4.28,4.93,4.06,7.29,2.28,,,4.65,-999,7.79,1.78,5.56,3.83,3.75,-999,3.48,2.29,3.6,4.75,4.72,,,4.25,,,,,,,,,
February,,,,,,,,,3.14,2.25,3.3,0.42,4.42,4.62,,,3,-999,4.83,0.78,1.81,4.85,0.5,-999,0.52,5.28,2.29,6.19,1.7,,,4.22,,,,,,,,,
March,,,,,,,,,0.82,5.05,2.3,2.12,3.76,4.02,,,2.17,-999,2.2,0.25,3.39,0.69,1.37,-999,3.82,1.46,2.55,6.84,0.62,2.93,2.52,5.78,,,,,,,,,
April,,,,,,,,,2.69,1.32,6.51,2.47,3.68,2.84,,,2.23,-999,1.49,0.83,-999,3.8,4.91,-999,3.01,3.84,3.41,1.71,0.28,2.12,3.24,2.86,,,,,,,,,
May,,,,,,,,,3.19,2.17,2.54,0.98,1.19,3.93,,,2.78,-999,1.18,2.4,-999,3.75,5.47,-999,1.9,0.34,0.82,3.63,2.7,1.93,1.18,2.63,,,,,,,,,
June,,,,,,,,,1.22,1.07,3.18,0.77,0.45,0.94,,,3.2,-999,3.67,1.96,-999,5.22,0.86,-999,1.23,3.37,4.45,1.34,3.01,2.45,0.91,0.54,,,,,,,,,
July,,,,,,,,,3.8,4.65,5.27,0.86,4.79,2.72,,,3.11,4.01,1.2,2.06,-999,4.79,4.38,-999,2.15,1.62,5.12,3.56,3.84,5.47,2.69,4.21,,,,,,,,,
August,,,,,,,,,2.19,3.53,1.14,2.9,7.08,4.99,,,3,4.18,4.16,2.91,-999,7.08,2.15,-999,1.94,1.84,1.69,0.83,1.66,2.99,0.76,4.73,,,,,,,,,
September,,,,,,,,,8.02,3.43,1.45,1.3,2.5,5.24,,,1.55,5.01,0.42,1.53,-999,4.9,2.45,1.4,2.07,4.12,2.87,1.54,2.6,1.72,2.04,0.48,,,,,,,,,
October,,,,,,,,4,3.14,4.03,2.2,2.31,1.95,2.63,,,4.45,4.25,5.38,4.43,-999,0.82,4.57,-999,3.78,7.6,4.75,3.32,5.45,5.59,4.27,3.85,,,,,,,,,
November,,,,,,,,4.07,2.08,3.19,1.68,2.17,2.61,6.27,,,5.36,4.84,4.95,8.6,-999,5.1,3.47,-999,2.74,6.63,4.68,2.34,5.38,6.18,7.93,4.33,,,,,,,,,
December,,,,,,,,2.14,6.33,7.14,4.63,5.81,4.74,4.1,,,2.62,2.25,3.26,7.21,-999,2.32,2.69,-999,6.19,5.2,3.77,5.08,4.9,2.2,3.61,1.74,,,,,,,,,
Total,,,,,,,,,40.76,42.11,39.13,26.17,44.46,44.58,,,38.12,43.71,40.53,34.74,44.73,47.15,36.57,29.88,32.83,43.59,40,41.13,36.86,,,39.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is the long/lat on the early records. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR could be 350m W at the reservoir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600m from GRINDLEFORD-GROUSE-INN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
