"BLAIRGOWRIE, KINLOCH HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5567,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,3.74,6.70,1.94,2.08,2.78,1.24,2.18,-999.00,,
February,,,3.22,1.32,3.57,5.49,3.32,1.06,2.48,1.00,,
March,,,2.85,4.50,3.66,1.56,2.37,1.27,0.91,1.88,,
April,,,0.20,2.73,0.90,1.04,1.81,1.07,0.72,1.06,,
May,,,1.29,3.46,2.16,1.39,3.03,3.01,3.25,1.69,,
June,,,3.57,1.97,1.52,1.34,2.04,1.67,0.66,1.46,,
July,,,2.07,0.58,2.60,3.15,6.97,0.89,5.82,0.70,,
August,,,3.63,0.92,2.58,3.12,3.60,5.53,4.12,2.62,,
September,,,2.10,2.53,0.58,1.63,1.35,1.63,3.58,1.04,,
October,,1.93,3.60,1.72,2.50,4.10,5.10,2.87,2.44,1.02,,
November,,3.38,2.14,2.32,3.45,2.34,3.93,2.68,2.02,4.40,,
December,,5.07,4.57,0.99,6.42,5.79,3.83,1.18,1.84,5.06,,
Total,,,32.98,29.74,31.88,33.03,40.13,24.10,30.02,-999.00,,
Calc annual,0.00,10.38,32.98,29.74,31.88,33.03,40.13,24.10,30.02,21.93,,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1020.93,,
