"HONITON (BROADHEMBURY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1824/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,4.08,6.35,2.18,,
February,,,,,,,,1.25,2.15,4.55,,
March,,,,,,,,0.25,1.02,2.96,,
April,,,,,,,,0.15,2.40,2.64,,
May,,,,,,,,2.07,0.94,1.81,,
June,,,,,,,,2.10,2.59,1.02,,
July,,,,,,,,3.65,5.62,3.04,,
August,,,,,,,,,2.62,0.07,,
September,,,,,,,,,1.38,1.81,,
October,,,,,,,,2.50,5.33,4.54,,
November,,,,,,,,5.85,7.94,8.01,,
December,,,,,,,,5.60,2.23,3.51,,
Total,,,,,,,,32.85,40.57,36.14,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50,40.57,36.14,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,0.00,0.00,,
