"ESKDALEMUIR (JOHNSTONE HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5040/7/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,7.81,6.04,4.08,,
February,,,,,,,,4.78,5.45,4.79,,
March,,,,,,,,3.38,2.34,6.06,,
April,,,,,,,,3.81,5.90,5.78,,
May,,,,,,,,1.94,3.26,2.41,,
June,,,,,,,,7.31,1.16,4.64,,
July,,,,,,,,3.66,2.42,6.05,,
August,,,,,,,0.01,8.39,2.91,7.78,,
September,,,,,,,3.77,6.42,1.95,11.85,,
October,,,,,,,1.77,5.64,7.42,4.62,,
November,,,,,,,7.89,5.33,5.79,4.77,,
December,,,,,,,3.31,7.25,11.94,2.09,,
Total,,,,,,,,65.72,56.58,64.92,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,16.75,65.72,56.58,64.92,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
