ALVIE MANSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH863093,Long,-3.881486,Lat,57.160428,Elevation ,720,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,2.65,3.38,3.4,2.07,2.41,5.63,2.01,1.84,3.82,2.65,2.06,3.52,3.51,1.07,1.32,1.28,,3.53,5.16,2.39,2.92,,4.2,4.15,3.3,4.62,1.42,4.28,2.64,4,6.41,0.71,4.07,3.47,3.61,3.15,4.14,,,,,,
February,,,,,,,,,3.28,1.31,1.4,1.2,0.82,4.2,1.34,2.69,1.92,2.53,3.2,1.06,2.32,2.97,1.27,2.36,,3.19,4.97,1.29,3.2,0.48,4.36,0.91,2,2.47,2.07,8.02,1.53,1.04,3.62,0.5,0.65,2.42,0.4,2.36,0.71,,,,,,
March,,,,,,,,,2.06,1.99,1.5,1.09,1.84,4.11,1.22,3.43,2.84,2.03,4.55,2.19,1.8,1.96,1.72,4,,2.43,1.78,2.3,0.73,3.83,3.03,3.14,2.6,0.68,0.59,3.08,2.53,1.93,2.07,0.45,1.23,1.06,2.31,0.69,3.2,,,,,,
April,,,,,,,,,1.13,3.22,2.79,1.69,1.3,1.75,2.96,2.19,2.21,1.67,2.52,1.95,4.62,1.91,1.16,1.79,,3.84,2.95,2.23,1.45,4.61,2.17,1.31,3.82,1.86,0.91,3.33,2.92,3.24,1.06,1.94,0.99,2.76,3.44,,5.01,,,,,,
May,,,,,,,,,1.87,3.01,2.38,1.4,3.37,2.02,3.67,2.01,4.66,1.69,1.45,2.54,0.94,0.8,2.26,1.54,,0.61,3.91,2.46,2.12,0.61,2.14,2.1,2.42,7.93,4.22,2.27,2.46,3.31,2.27,2.43,0.87,2.64,3.57,,2.71,,,,,,
June,,,,,,,,,2.23,0.65,2.52,3.63,1.95,2.1,1.42,0.95,0.88,3.27,1.94,1.07,2.19,1.69,2.23,2.55,,0.35,4.69,1.02,0.92,4.22,0.4,0.91,1.49,1.42,2.13,0.52,2.31,4.25,3.56,1.63,1.05,2.85,0.2,0.84,1.07,,,,,,
July,,,,,,,,,1.28,3.38,3.01,1.37,2.27,3.81,1.04,1.35,1.93,1.72,2.49,3.9,2.8,1.05,1.84,1.19,,3.16,1.81,1.8,4.77,0.54,2.53,2.23,3.11,3.63,4.11,2.18,2.38,2.38,1.98,3.63,3.93,4.16,3.65,2.2,3.87,,,,,,
August,,,,,,,,,2.77,1.45,3.98,3.05,3.26,4.03,3.67,3.37,4.67,3.06,1.88,2.33,3.54,1.25,3.75,1.39,,2.51,1.83,5.51,2.46,,2.59,2.49,2.2,4.23,4.88,1.97,1.6,3.45,3.91,4.24,3.82,2.22,1.09,1.09,2.34,,,,,,
September,,,,,,,,2.89,2.97,4.82,3.68,0.78,1.65,2.88,2.43,1.92,1.83,0.86,3.82,2.13,0.87,2.14,1.3,1.92,,4.79,0.88,2.02,5.17,,1.84,1.64,1.24,2.49,4.35,4.31,3,5.73,3.81,1.97,4.4,1.47,,1.14,1.76,,,,,,
October,,,,,,,,1.39,2.64,2.17,4.12,2.84,2.98,4.38,1.83,4.18,4.98,3.52,0.3,4.47,2.27,2.42,2.26,1.82,,0.63,,4.96,3.17,3.96,1.24,1.31,1.3,3.37,2.43,2.16,5,4.23,4.46,5.92,3.98,3.1,,5.13,4.96,,,,,,
November,,,,,,,,2.21,2.52,3.4,2.48,4.2,0.63,3.5,1.68,3.33,6.26,1.98,3.27,1.66,4.96,6.78,3.65,,,4.94,,4.64,3.68,4.7,1.75,2.27,2.12,2.97,1.07,0.98,3.5,4.09,5.12,3.51,5.02,3.16,3.62,1.54,1.39,,,,,,
December,,,,,,,,4.2,4.55,2.12,5.21,3.42,3.4,0.4,4.13,1.61,2.65,1.84,1.36,1.79,1.7,2.4,6.5,,,3.26,,1.76,2.78,3.52,2.32,4.68,3.26,2.7,3.61,3.64,1.8,0.69,2.46,4.35,1.95,2.33,3.2,0.25,2.4,,,,,,
Total,,,,,,,,,29.95,30.9,36.47,26.74,25.88,38.81,27.4,28.87,38.65,26.82,28.84,28.61,31.52,26.44,29.26,,,33.24,,32.38,33.37,,28.57,27.14,28.86,38.37,31.79,36.74,31.67,38.34,40.73,31.28,31.96,31.64,,,33.56,,,,,,
