"AVIEMORE MANSE OF ALVIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5699,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,2.65,3.38,,
February,,,,,,,,,3.28,1.31,,
March,,,,,,,,,2.06,1.99,,
April,,,,,,,,,1.13,3.22,,
May,,,,,,,,,1.87,3.01,,
June,,,,,,,,,2.23,0.65,,
July,,,,,,,,,1.28,3.38,,
August,,,,,,,,,2.77,1.45,,
September,,,,,,,,2.89,2.97,4.82,,
October,,,,,,,,1.39,2.64,2.17,,
November,,,,,,,,2.21,2.52,3.40,,
December,,,,,,,,4.20,4.55,2.12,,
Total,,,,,,,,,29.95,30.90,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.69,29.95,30.90,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,,
