BUDLEIGH-SALTERTON-MIX-(WEST-WAYS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY063821,Long,-3.3261,Lat,50.6317,Elevation,140,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,2.12,0.82,0.69,3.79,5.05,4.41,2.65,4.34,1.6,4.16,5.47,3.49,3.84,4.38,1.92,5.1,2.11,2.94,2.38,1.99,0.54,6.16,6.13,3.46,5.39,1.96,4.34,,,,,,,,,
February,,,,,,5.91,5.29,1.22,1.03,4.71,0.44,0.3,1.84,6.19,1.32,4.18,2.42,3.19,2.81,2.17,1.21,2.02,0.02,4.27,0.06,4.26,2.73,5.67,0.83,1.56,3.5,3.65,,,,,,,,,
March,,,,,,0.82,3.96,3.42,1.2,3.65,3.03,1.51,3.66,1.22,0.93,0.26,0.31,1.68,3.44,0.16,2.46,1.63,2.59,3.16,2.72,1.21,3.82,4.91,0.14,1.32,2.51,,,,,,,,,,
April,,,,,,0.6,0.35,1.19,1.73,1.57,3.2,0.82,2.95,2.36,2.71,2.69,2.07,1.97,1.37,1.03,3.31,2.99,2.29,1.85,2.62,3.43,2.17,2.56,0.15,2.36,3.17,,,,,,,,,,
May,,,,,,2.02,1.67,1.9,1.05,0.77,1.23,1.54,0.62,1.69,4.49,4.5,0.55,0.49,1.46,2.91,1.47,3.01,4.07,1.6,0.77,1.87,0.65,2.64,1.9,0.46,1.78,1.07,,,,,,,,,
June,,,,,,1.67,1.35,0.45,0.54,0.88,1.64,0.34,0.58,0.28,2.4,0.06,3.16,2.12,1.63,2.49,0.13,3.17,3.47,2,1.89,3.84,1.69,0.75,1.15,2.64,0.6,,,,,,,,,,
July,,,,,,3.07,0.86,2.61,4.59,1.53,3.57,0.29,3.56,0.91,3.68,2.48,1.95,3,1.31,1.6,1.29,3.55,1.83,2.59,0.27,0.22,4.76,3.32,3.51,4.91,1.96,0.77,,,,,,,,,
August,,,,,,2.4,4.41,4.18,2.41,3.24,0.97,2.05,3.2,1.44,3.63,1.41,0.9,2.37,1.61,1.74,2.79,3.51,2.07,1.07,2.37,2.42,0.09,1.6,4.32,4.03,0.02,3.73,,,,,,,,,
September,,,,,,0.41,2.05,1.39,5.77,1.71,1.13,0.63,2.63,2.58,5.02,3.65,1.22,5.25,1.3,0.3,4.53,1.74,4.07,2.5,2.28,2.53,2.78,2.31,1.42,1.31,1.48,0.91,,,,,,,,,
October,,,,,,5.16,4.61,2.63,1.81,1.39,2.46,1.53,1.26,4.55,5.62,3.02,2.35,1.63,5.35,4.66,2.9,0.27,5.92,2.31,2.31,3.87,0.92,2.84,2.56,4.49,4.04,,,,,,,,,,
November,,,,,,3.05,4.04,1.83,2.61,1.63,1.53,3.24,1.96,1.64,3.41,2.71,9.14,2.83,3.58,9.54,5.45,5.33,2.47,1.36,1.97,5.81,2.46,2.67,6,4.47,6.68,,,,,,,,,,
December,,,,,,7.41,4.24,0.85,3.31,4.62,3.59,1.44,4.95,2.41,3.59,4.73,0.45,3.39,2.37,6.6,4.1,1.8,2.21,2.81,9.72,4.93,3.13,2.69,3.47,1.59,2.83,2.75,,,,,,,,,
Total,,,,,,34.64,33.65,22.36,29.84,30.75,27.2,16.34,31.55,26.87,40.96,35.16,28.01,31.76,30.61,35.12,34.74,31.13,33.95,27.9,28.97,34.93,31.36,38.09,28.91,34.53,30.53,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Ways was near The Lawn and probably number 8 West Terrace, but one of the houses set well back off the street or the church is too close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Records are taken between 8.15 and 8.30 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heaviest falls in each year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915 Oct 24th  2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
