"BUDLEIGH SALTERTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2131,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,6.10,5.39,3.95,4.75,,
February,,,,,,,3.12,2.26,1.51,2.42,,
March,,,,,,,3.46,7.60,1.22,2.18,,
April,,,,,,,2.60,1.92,2.16,0.80,,
May,,,,,,,2.21,4.65,1.20,6.33,,
June,,,,,,,1.57,0.86,0.38,0.69,,
July,,,,,,,0.77,3.87,0.49,0.45,,
August,,,,,,,1.87,1.20,3.49,0.33,,
September,,,,,,,8.25,2.76,4.62,3.33,,
October,,,,,,,3.42,3.37,2.22,1.83,,
November,,,,,,,1.41,1.48,2.86,1.71,,
December,,,,,,,2.52,1.59,6.58,4.05,,
Total,,,,,,,37.30,36.95,30.68,28.87,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,37.30,36.95,30.68,28.87,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
