CANTERBURY OLD TREE HOATH,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6890,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,2.77,3.24,1.92,1.04,2.70,0.79,4.33,1.48,2.26,,
February,,1.25,0.52,1.61,0.68,0.54,2.54,1.45,0.81,2.68,,
March,,0.96,2.06,1.18,0.80,0.35,1.97,2.11,1.56,0.66,,
April,,2.13,1.41,1.36,1.58,1.24,1.18,2.24,1.89,2.54,,
May,,1.01,2.73,1.06,0.70,1.19,1.41,2.09,3.96,2.42,,
June,,2.59,1.91,1.99,1.34,1.35,1.30,2.13,0.67,2.66,,
July,,2.78,2.71,1.07,0.77,4.92,0.61,2.04,0.50,2.43,,
August,,1.10,2.45,1.52,0.93,1.46,1.42,1.88,3.41,3.55,,
September,,3.40,1.08,1.74,2.45,2.02,2.83,1.41,0.87,2.35,,
October,,1.36,3.36,3.45,2.13,2.81,1.06,1.52,2.80,0.83,,
November,,0.38,4.66,1.83,2.12,5.10,2.81,4.28,4.94,1.17,,
December,,2.26,4.40,0.29,1.82,1.48,3.92,2.36,2.23,0.91,,
Total,,21.99,30.53,19.02,16.36,25.16,21.84,27.84,25.12,24.46,,
Calc annual,0.00,21.99,30.53,19.02,16.36,25.16,21.84,27.84,25.12,24.46,,
Difference,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
