"WESSENDEN OLD RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3189,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.69,8.39,2.61,5.27,3.11,5.35,4.65,5.26,8.15,1.75,7.05,
February,5.32,0.70,6.26,5.33,1.88,7.84,4.33,1.78,4.40,0.57,1.05,
March,3.34,4.68,3.49,2.44,1.46,2.17,2.16,5.27,2.69,1.42,3.60,
April,6.05,2.35,4.26,3.70,2.31,3.09,2.92,3.46,1.28,1.55,3.45,
May,7.35,2.72,1.57,5.36,7.23,4.45,4.79,1.56,2.07,3.34,2.70,
June,3.26,0.26,3.31,1.24,2.28,0.04,3.26,4.28,6.71,1.26,3.38,
July,9.84,1.32,4.85,4.70,3.90,2.27,3.41,2.96,1.81,2.30,8.06,
August,2.76,7.19,6.27,5.01,4.84,3.82,5.02,5.21,4.97,4.48,4.61,
September,2.50,1.28,4.35,4.37,5.45,3.64,3.77,5.77,0.79,1.90,4.23,
October,1.78,2.76,1.73,3.20,5.71,5.98,4.06,3.35,5.30,5.66,6.36,
November,2.07,2.77,3.24,6.88,2.60,2.82,5.05,5.53,6.99,8.72,5.59,
December,4.24,8.41,5.26,4.17,5.46,2.87,2.71,1.18,3.32,8.11,3.32,
Total,53.20,42.83,47.20,51.67,46.23,44.34,46.13,45.61,48.48,41.06,53.40,
Calc annual,53.20,42.83,47.20,51.67,46.23,44.34,46.13,45.61,48.48,41.06,53.40,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
