"BLACK BOURTON (MOAT HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4371,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.74,2.55,2.12,1.79,3.54,1.53,3.66,2.70,3.29,,,
February,0.76,0.48,2.92,4.04,0.34,3.16,1.83,3.59,2.06,,,
March,1.83,1.21,2.02,2.42,1.01,0.42,0.71,2.85,1.90,,,
April,4.90,1.18,2.76,2.26,2.59,1.37,2.43,1.50,0.89,,,
May,2.04,1.65,0.85,1.24,4.56,3.63,2.41,1.40,0.74,,,
June,2.99,0.54,1.26,0.38,2.53,0.12,3.43,3.29,2.41,,,
July,4.09,0.46,4.31,1.77,3.64,3.87,2.16,2.27,2.73,,,
August,0.89,1.48,4.07,2.17,2.62,2.45,1.35,3.90,1.93,,,
September,1.68,1.75,2.41,2.54,4.22,2.93,1.44,5.94,0.90,,,
October,2.77,1.50,0.82,4.56,3.93,2.90,2.41,1.39,3.48,,,
November,0.69,2.08,1.45,1.39,2.36,1.86,5.09,2.52,2.35,,,
December,2.14,1.42,3.13,2.78,3.59,2.38,0.43,2.95,2.42,,,
Total,27.52,16.30,28.12,27.34,34.93,26.62,27.35,34.30,25.10,,,
Calc annual,27.52,16.30,28.12,27.34,34.93,26.62,27.35,34.30,25.10,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,
