"STRELLEY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2595,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.22,3.83,
February,,,,,,,,,,0.77,0.67,
March,,,,,,,,,,0.15,2.63,
April,,,,,,,,,,1.37,3.60,
May,,,,,,,,,,1.99,1.98,
June,,,,,,,,,,1.18,1.79,
July,,,,,,,,,,1.35,4.88,
August,,,,,,,,,,2.37,3.09,
September,,,,,,,,,,0.44,4.27,
October,,,,,,,,,,3.36,2.54,
November,,,,,,,,,,5.27,3.16,
December,,,,,,,,,,4.08,2.02,
Total,,,,,,,,,,23.55,34.46,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.55,34.46,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
