"NOTTINGHAM (STRELLEY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2594,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.40,2.76,4.30,2.91,1.93,2.25,2.56,5.22,1.02,0.99,,
February,2.13,1.06,0.54,2.21,2.41,2.74,1.97,1.40,0.66,4.45,,
March,2.80,1.97,0.72,0.45,0.71,1.00,-999.00,0.72,1.38,0.80,,
April,1.48,0.94,0.63,2.45,2.04,1.28,2.05,1.58,2.15,2.40,,
May,2.33,3.38,2.79,1.13,2.45,1.41,1.50,1.96,2.39,1.56,,
June,0.52,0.62,1.94,1.72,2.66,2.90,1.67,2.42,0.74,1.63,,
July,3.51,2.56,0.85,2.61,2.41,1.67,2.35,1.54,4.12,2.28,,
August,4.13,3.27,1.85,3.43,2.54,5.52,0.21,4.14,1.85,3.12,,
September,0.49,1.15,2.53,4.07,2.04,3.23,1.40,2.28,1.81,3.10,,
October,2.64,1.90,1.69,2.41,3.86,0.99,0.28,2.06,4.31,0.88,,
November,3.30,1.53,2.03,4.66,0.30,4.62,1.82,1.29,2.70,4.27,,
December,0.78,2.00,0.88,1.29,1.86,2.55,2.12,3.08,2.01,1.53,,
Total,27.51,23.14,20.75,29.34,25.21,30.16,23.05,27.69,25.14,27.01,,
Calc annual,27.51,23.14,20.75,29.34,25.21,30.16,17.93,27.69,25.14,27.01,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,5.12,0.00,0.00,0.00,,
