TOTLEY-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK307795,Long,-1.5406944,Lat,53.311553,Elevation,640,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,4.72,5.39,3.32,2.99,4.31,3.35,2.08,4.57,1.52,2.35,2.31,3.82,1.6,5.29,4.32,2.38,4.9,2.24,3.27,3.52,4.47,5.38,5.02,5.79,2.22,2.26,3.76,4.5,2.75,7.58,2.31,6.17,3.79,,,,,,,,,
February,,,,,,,,,,2.16,4.51,1.51,2.29,2.39,6.52,2.01,4.1,2.48,3.07,1.3,4.14,2.75,1.8,1.36,2.43,4.82,7.04,0.78,2.91,2.84,3.89,0.34,3.83,6.96,1.06,4.94,2.73,1.92,5.16,0.97,1.48,4.45,,,,,,,,,
March,,,,,,,,,,1.48,1.57,3.48,2.25,3.74,2.68,4.22,3.22,3.4,4.4,3.81,0.93,1.74,4.57,4.33,3.39,0.86,6.45,3.23,1.71,6.36,2.9,2.8,2.6,2.21,1.13,1.52,2.03,4.38,3.13,0.35,4.17,0.52,,,,,,,,,
April,,,,,,,,,,3.57,1.54,2.16,3.72,1.14,2.08,2.57,1.12,2.13,2.77,2.03,3.55,1.99,1,3.63,1.16,0.51,2.45,2.3,1.57,2.23,6.37,1.5,4.24,2.84,2.51,3.21,2.15,3.58,1.62,1.2,3.37,4.59,,,,,,,,,
May,,,,,,,,,,3.58,1.85,1.37,3.16,4.18,1.81,1.1,2.7,3.82,3.87,1.99,2.72,1.07,3.84,1.95,1.84,1.45,2.85,1.68,2.5,1.83,2.76,1.52,0.74,4.1,4.59,4.22,3.82,1.59,1.16,2.68,1.34,3.12,,,,,,,,,
June,,,,,,,,,,2.22,4.01,1.07,2.18,1.49,1.33,2.98,2.4,5.22,1.9,2.98,2.65,2.69,4.48,1.37,2.89,1.68,2.93,2.32,0.98,1.02,3.59,0.41,1.13,0.69,2.63,0.15,3.17,4.38,3.58,1.54,1.43,4.67,,,,,,,,,
July,,,,,,,,,,2.66,3.64,4.5,1.73,1.97,2.34,2.75,1.65,2.77,2.38,3.59,2.84,0.2,6.08,1.23,3.67,4.31,1.8,1.13,3.88,4.17,5.32,0.5,4.26,4.12,3.67,1.33,2.83,2.81,1.01,1.8,5.99,4.91,,,,,,,,,
August,,,,,,,,,,1.53,5.1,1.33,4.16,5.78,4.49,5.03,2.54,2.97,2.65,2.44,4.62,2.17,6.39,1.54,1.78,2.16,1.86,5.72,1.84,3.41,0.95,5.55,7.54,3.4,3.34,2.93,3.54,4.2,3.72,2.59,3.22,6.62,,,,,,,,,
September,,,,,,,,,,5.37,0.74,0.93,1.86,4.47,1.25,1.72,0.98,0.39,2.79,2.54,0.62,2.69,1.91,2.54,2.24,0.66,1.57,1.18,8.8,2.97,1.53,0.87,2.84,3.37,3.58,2.93,1.97,5.8,0.63,1.92,4.95,4.17,,,,,,,,,
October,,,,,,,,,,3.57,3.36,2.9,4.13,7.29,0.99,2.07,6.7,7.08,1.29,4.16,2.93,3.06,3.27,4.68,3.17,1.6,4.02,4.78,1.94,3.57,2.36,2.92,1.3,2.69,4.87,4.1,3.26,3.03,6.07,4.61,4.24,1.02,,,,,,,,,
November,,,,,,,,,,1.9,2.89,5.26,2.68,2.91,2.85,4.66,3.73,3.83,2.54,1.49,5.21,3.83,2.71,4.27,4.63,4.05,5.14,2.84,1.82,3.17,1.29,1.6,1.77,5.11,2.38,3.53,5.33,4.29,6.57,8.3,3.61,4.63,,,,,,,,,
December,,,,,,,,,,2.92,5.4,6.81,3.06,1.8,1.97,1.04,3.68,3.08,2.88,8.03,6.16,6.85,5.45,1.91,8.14,7.37,3.68,2.28,5.51,6.31,3.73,4.49,4.96,3.4,2.83,4.11,2.76,3.36,3.33,7.83,3.57,1.68,,,,,,,,,
Total,,,,,,,,,,35.68,40,34.64,34.21,41.47,31.66,32.23,37.39,38.69,32.89,36.67,40.19,30.64,46.79,33.13,37.72,34.37,42.03,31.51,36.98,42.35,40.07,27.52,41,41.11,34.85,36.73,38.09,42.09,43.56,36.1,43.54,44.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is Totley Hall. Stated altitude of 700 ft., is too high; OS figure used.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
