"WEST KIRBY (MONK'S WAY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4145,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.32,2.52,1.43,1.46,1.39,4.52,2.04,2.97,4.33,3.17,,
February,2.12,0.08,3.06,0.25,2.21,2.27,4.68,0.45,1.90,2.42,,
March,0.30,1.59,2.06,1.58,0.70,1.60,1.78,0.98,1.57,2.20,,
April,2.31,2.73,0.84,1.53,2.01,0.90,2.64,0.18,2.08,2.08,,
May,2.08,3.78,1.58,1.85,1.69,1.14,3.54,2.20,1.76,2.60,,
June,4.80,0.62,1.59,1.39,3.84,3.78,1.08,2.76,2.62,0.92,,
July,1.63,3.76,1.40,1.31,1.72,3.01,1.54,2.96,5.46,3.02,,
August,5.55,1.30,1.86,3.20,1.07,1.41,1.28,5.08,3.21,0.64,,
September,2.99,2.29,0.80,2.58,5.61,3.18,1.93,1.91,0.66,2.64,,
October,1.50,5.72,3.88,4.09,4.15,1.87,2.52,3.98,2.63,3.61,,
November,4.06,2.21,1.29,2.25,3.57,2.66,1.32,3.31,4.83,5.19,,
December,1.25,1.25,0.77,4.00,3.35,3.36,2.55,3.37,2.37,2.07,,
Total,30.91,27.85,20.56,25.49,31.31,29.70,26.90,30.15,33.42,30.56,,
Calc annual,30.91,27.85,20.56,25.49,31.31,29.70,26.90,30.15,33.42,30.56,,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,,
