a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS548586,Long,-4.317839,Lat,55.798805,Elevation,155,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.21,4.38,6.58,8.93,4.91,5.59,5.4,6.42,6.87,6.79,11.71,1.82,7.54,4.22,8.81,4.97,6.92,2.13,4.94,4.34,7.68,4.7,2.86,1.15,5.97,4.64,4.47,2.8,5.98,4.48,6.86,5.9,3.76,5.8,5.04,1.83,5.51,2.78,2.6,6.84,5.24,1.5,3.98
February,,,,,,,,,5.89,0.95,7.72,1.48,4.74,4.4,0.7,4.82,5.02,2.3,5.52,2.13,0.39,3.79,0.01,3.91,0.61,4.99,1.95,5.07,2.27,5.82,1.82,3.51,1.6,5.47,1.75,6.7,3.43,1.39,4.57,5.81,5.47,3.46,1.38,1.53,3.79,3.27,1.2,2.52,2.82,1.75,3.86
March,,,,,,,,,1.75,3.86,5.85,8.01,2.43,2.38,0.8,2.46,4.22,3.05,3.63,0.87,3.58,1.26,1.78,3.15,2.95,2.12,2.53,1.15,3.75,3.42,4.51,3.31,2.03,2.52,0.66,3.29,2.6,3.88,4.23,1.58,3.16,3.49,2.92,0.91,2.86,2.19,2.06,4.2,1.34,1.98,1.9
April,,,,,,,,,0.83,1.66,1.91,1.22,2.61,3.73,2.54,5.06,2.92,2.83,1.31,1.39,1,1.46,4.06,1.71,3.39,3.26,1.2,2.04,0.45,1.56,2.07,2.07,2.29,2.85,2.67,2.01,1.61,8.24,3.26,5.23,3.93,2.87,1.99,1.49,1.45,1.83,1.15,2.18,1.28,3.15,3.32
May,,,,,,,,,2.27,0.69,5.73,2.86,3.71,2.01,4.93,7.38,2.89,2,2.02,3.44,1.83,4.2,2.91,2.3,2.45,0.64,1.7,1.81,4.3,0.63,0.56,2.99,2.57,3.27,2.72,5.07,0.85,3.55,0.78,1.98,1.32,1.67,1.98,2.32,3.32,3.8,2.54,2.34,2.74,1.18,2.26
June,,,,,,,,,1.34,4.56,2.49,0.6,2.06,1.35,2.16,0.47,2.28,4.05,4.97,2.88,2.9,5.44,0.99,2.23,2.1,5.06,1.61,2.27,5,2.85,0.5,0.55,1.65,3.01,3.57,4.5,2.9,2.6,5.36,0.92,1.67,2.51,2.87,2.52,3.12,1.87,2.65,2.2,3.36,3.09,2.32
July,,,,,,,,,3.16,0.85,3.71,3.63,3.08,4.76,3.92,1.64,3.75,3.48,2.85,2.99,3.03,3.81,3.99,3.48,1.69,1.21,5.69,3.69,4.79,3.67,4.82,3,1.81,2.77,2.55,2.86,3.55,3.67,3.26,1.61,5.33,3.13,1.89,4.36,3.26,1.35,4.35,3.59,4.95,4.17,3.14
August,,,,,,,,,2.95,2.86,5.51,6.17,2.64,5.99,3.27,4.53,3.13,5.49,3.4,6.24,5.55,2.22,1.74,3.18,5.03,1.82,2.69,3.3,2.79,1.36,1.76,4.24,4.2,6.22,4.1,1.61,2.52,0,6.63,4.45,5.38,4.85,3.53,3.11,4.99,1.12,4.5,4.38,3.95,0.54,3.34
September,,,,,,,,,7.53,3.51,2.68,2.64,2.07,7.2,5.8,4.18,3.54,7.5,3.79,1.19,4.57,1.53,5.04,0.69,4.5,5.98,4,3.51,3.66,1.76,4.51,1.47,5.21,2.75,4.57,5.19,6.7,5.51,6.2,1.41,9.25,3.5,3.05,3.5,4.53,3.93,4.7,2.88,4.31,0.91,2.97
October,,,,,,,,,6.95,0.76,1.56,5.2,2.34,7.21,3.42,4.04,5.48,5.56,7.19,6.09,7.41,3.69,6.59,3.39,6.7,10.06,5.03,3.41,8.93,2.51,5.24,3.41,5.2,7.1,4.73,5.61,0.63,2.21,4.78,5.84,4.26,0.84,4.87,2.3,9.29,2.77,3.95,4.75,3.63,5.34,2.7
