LEICESTER PRIORY LODGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7596,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,3.31,3.61,1.07,1.93,1.14,1.66,,,,
February,,,1.14,0.73,1.28,3.01,4.24,0.75,,,,
March,,,2.77,3.44,2.48,1.11,4.37,1.01,,,,
April,,,0.18,2.28,1.39,0.88,0.91,1.84,,,,
May,,,2.79,1.65,1.56,1.97,1.99,2.20,,,,
June,,,3.97,1.29,2.07,2.63,1.36,2.97,,,,
July,,,4.70,1.10,2.63,7.15,1.35,1.52,,,,
August,,,5.53,1.06,1.48,1.91,3.30,4.70,,,,
September,,,0.85,1.96,0.85,1.41,1.66,2.03,,,,
October,,,1.99,3.00,2.17,1.18,1.98,3.16,,,,
November,,,1.79,2.42,3.10,2.50,2.43,0.87,,,,
December,,,3.46,0.79,4.66,4.53,2.12,0.86,,,,
Total,,,32.48,23.33,24.74,30.21,26.85,23.57,,,,
Calc annual,0.00,0.00,32.48,23.33,24.74,30.21,26.85,23.57,0.00,0.00,,
Difference,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,,
