"DUNFORD BRIDGE, HARDEN RES. No 6A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE154036,Long,-1.769155,Lat,53.528838,Elevation,1300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,1.23,7.46,5.47,6,4.33,4.79,2.61,3.77,6.81,6.94,5.66,3.28,4.9,,,,,,,,,
February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16,1.23,1.31,6.38,0.44,5.4,0.23,8.67,2.99,5.75,2.51,5.11,2.34,7,,,,,,,,,
March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.84,2.72,0.34,3.01,3.58,4.22,2.52,3.7,3.04,1.28,3.39,4.03,5,,,,,,,,,
April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,1.68,3.47,5.35,5.48,1.66,3.39,4.41,2.01,2.77,0.6,2.6,3.29,2.86,,,,,,,,,
May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,3.07,2.04,2.94,6.58,2.13,3.67,0.61,1.85,3.2,3.81,2.55,0.97,,,,,,,,,,
June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04,1.25,4.5,5.22,0.68,4.06,1.99,5.03,5.17,2,4.71,3.3,0.82,,,,,,,,,,
July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,2.71,8.78,5.59,5.85,4.35,2.88,2.47,4.37,3,4.43,8.14,4.82,,,,,,,,,,
August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,5.68,4.8,7.82,3.22,0.82,3.55,2.52,1.95,1.47,5.14,1.93,1.83,,,,,,,,,,
September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,1.9,5.96,6.53,6.41,2.83,3.48,8.05,5.76,1.79,2.49,2.48,4.79,,,,,,,,,,
October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,5.45,7.24,2.56,8.65,6.36,7.11,12.74,6.26,3.89,11.93,4.13,5.82,,,,,,,,,,
November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,9.79,5.74,5.98,5.2,2.72,3.25,9.55,8.15,2.81,6.32,9.23,9.49,,,,,,,,,,
December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,12.86,4.08,2.35,2.36,0.77,6.42,3.75,4.61,2.94,4.55,4.61,4.18,,,,,,,,,,
Total,,,,,,,,,41.59,54.24,59.97,55.23,66.13,47.56,51.54,44.01,52.43,42.62,59.16,50.82,62.57,47.44,53.24,,,,,,61.25,47.69,58.1,56.53,53.88,39.01,44.98,62.93,50.59,39.47,54.71,53.13,45.66,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1910, 1911 and 1916 totals not transcribed initially from record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
