"GLENARM CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6229,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.69,7.93,5.25,4.73,6.03,3.56,6.84,6.07,8.66,2.71,5.76,
February,4.99,0.69,4.75,8.90,1.92,5.15,4.15,2.65,5.29,3.45,1.36,
March,4.70,3.76,2.10,2.09,1.91,2.40,2.70,3.03,5.90,0.66,3.01,
April,3.66,1.71,5.22,3.69,2.54,5.17,1.76,2.68,2.27,1.29,2.42,
May,4.94,2.45,2.08,2.21,5.64,5.39,2.39,2.74,1.15,3.41,2.48,
June,3.34,0.29,1.93,1.32,2.74,1.13,2.29,3.56,9.45,2.58,3.21,
July,3.91,3.26,3.68,2.33,5.00,2.28,3.77,3.22,2.31,2.27,4.25,
August,1.93,4.01,4.58,3.73,4.26,1.48,4.18,3.75,5.09,6.31,8.17,
September,3.40,1.69,2.98,5.57,6.47,3.99,3.71,6.18,3.33,1.16,4.19,
October,7.14,4.38,1.36,5.47,1.97,3.97,4.60,4.58,7.77,6.23,7.24,
November,3.82,5.81,2.43,3.63,3.67,2.48,6.51,5.79,8.98,6.64,6.92,
December,6.01,4.27,3.47,5.53,5.84,4.56,2.58,2.60,6.45,10.70,3.78,
Total,53.53,40.25,39.83,49.20,47.99,41.56,45.48,46.85,66.65,47.41,52.79,
Calc annual,53.53,40.25,39.83,49.20,47.99,41.56,45.48,46.85,66.65,47.41,52.79,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
