"BISHOP'S CASTLE (HIGH SCHOOL)",,,,,,,,,,,,
Grid ref,SO324887,Long,-2.997062,Lat,52.492004,,,,,,,
Station no,2273/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.18,2.86,0.72,3.53,,,,,,,,
February,3.76,0.87,1.80,3.25,,,,,,,,
March,4.84,1.56,1.94,1.66,,,,,,,,
April,2.39,1.73,2.94,0.76,,,,,,,,
May,2.95,2.76,2.07,1.94,,,,,,,,
June,0.91,2.17,2.24,3.25,,,,,,,,
July,1.28,2.06,2.57,2.07,,,,,,,,
August,3.28,4.08,3.79,,,,,,,,,
September,2.83,2.89,3.24,,,,,,,,,
October,1.04,4.11,3.52,,,,,,,,,
November,7.67,3.41,2.26,,,,,,,,,
December,3.68,3.62,0.98,,,,,,,,,
Total,37.81,32.12,28.07,,,,,,,,,
Calc annual,37.81,32.12,28.07,16.46,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
