"REDEWATER, RAMSHOPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT737042,Long,-2.4160977,Lat,55.331144,Elevation,1200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3581/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,5.44,6.27,2.5,3.8,4.03,5.46,2.86,,,,,,
February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,1.43,4.31,1.19,4.8,2.17,2.3,1.91,,,,,,
March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,1.91,3.61,4.26,2.58,2.52,1.55,0.42,,,,,,
April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.23,1.39,1.86,1.28,1.54,2.04,1.74,,,,,,
May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,2.44,1.43,1.53,1.91,3.17,5.09,,,,,,,
June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,3.97,3.11,0.68,0.68,1,4.13,,,,,,,
July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,5.68,4.19,7.64,0.83,3.53,2.87,,,,,,,
August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92,2.64,3.16,1.31,4.11,3.32,4.49,,,,,,,
September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,2.34,1.71,3.08,0.64,3.51,3.23,,,,,,,
October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,7.78,6.12,4.12,4.13,4.21,3.71,,,,,,,
November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,6.43,4.62,4.4,3.77,0.72,2.97,,,,,,,
December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93,3.07,1.52,2.95,1.76,3.34,1.87,,,,,,,
Total,,,27.49,37.51,22.99,26.53,29.38,32.5,28.59,29.56,33.61,31.14,34.3,30.55,40.96,29.14,41.68,28.81,31.86,33.82,35.79,32.17,31.77,39.64,32.98,39,38.54,41.07,47.99,37.3,46.81,40.9,36.9,29.3,42.87,37.84,39.09,40.85,43.36,41.44,35.52,30.29,33.06,39.71,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1922, 1924, 1925, 1929 totals not originally transcribed from record; added manually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1931, 1934 and 1936 Totals not originally transcribed, manually added",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
