WELFORD-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP644808,Long,-1.0532,Lat,52.42223,Elevation,425,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,2.22,4.4,2.87,2.25,3.4,1.49,2.18,1.51,2.86,2.47,3.86,1.29,3.12,1.68,1.54,1.27,1.67,1.04,3.48,3.18,2.9,4.93,2.19,3.59,1.94,3.12,1.9,1.76,1.49,1.78,4.42,0.87,0.53,2.45,2.03,1.28,1.25,2.33,3.95,1.52,2.82,4.04,4.02
February,,,,,,,,,1.34,2.78,0.77,0.19,2.47,4.16,0.66,2.54,3.28,2.65,1.83,0.36,0.87,2.91,0.53,2.48,0.53,2.14,1.98,3.06,0.83,0.88,2.39,1.79,0.74,1.06,1.18,1.87,2.25,1.45,1.09,0.78,3.61,2.67,0.76,1.29,2.91,2.21,1.05,2.89,3.69,0.1,1.74
March,,,,,,,,,1.01,4.1,2.29,1.4,1.61,1.63,0.63,1.01,0.71,1.91,1.68,0.15,2.1,0.25,1.5,2.76,1.56,0.6,1.71,2.88,0.31,1.91,2.24,3.51,1.41,1.22,0.32,0.92,1.05,4.89,0.55,1.7,1.29,3.46,2.81,1.07,2.67,2.82,1,2.15,2.01,2.52,1.83
April,,,,,,,,,3.05,2.14,4.62,1.09,3.07,2.14,3.08,1.86,2.34,1.62,1.45,1.91,2.26,3.94,3.73,0.68,2.3,3.51,2.29,3.07,0.12,2.23,2.18,1.94,1.21,1.02,1.89,1.15,1.81,1.76,1.29,2.18,2.14,2.91,1.98,1.99,0.38,1.09,0.91,0.39,0.86,2.53,0.73
May,,,,,,,,,1.93,1.24,2.01,1.3,0.81,1.37,3.61,3.64,3.12,1.25,1.45,1.51,2.91,2.66,5.66,1.49,1.08,0.8,0.97,3.3,1.66,1.14,1.48,2.84,3.51,2.12,1.12,1.84,1.97,1.05,3.18,2.5,2.54,3.04,3.23,1.83,2.77,4.36,0.52,1.65,1.95,0.58,1.38
June,,,,,,,,,0.8,1,3.19,0.56,1.03,0.66,2.25,0.04,2.36,4.04,3.28,1.25,1.87,1.95,0.48,3.24,0.64,3.27,2.91,1.84,1.78,1.91,1.34,1.53,0.22,2.76,2.6,2.63,3.05,1.59,1.89,0.53,1.59,1.52,1.36,3.38,2.5,2.57,2.67,1.62,5.72,0.77,2.86
July,,,,,,,,,2.56,3.35,3.31,0.19,4.84,3.29,3.11,2.36,2.22,2.21,1.4,2.2,3.83,2.44,4.59,1.66,1.41,0.73,5.38,3.58,3.15,4.47,3.32,4.32,1.96,0.82,2.33,2.39,2.01,2.35,1.81,1.3,3.3,1.47,0.4,3.35,3.25,0.18,3.09,3.51,4.81,1.5,3.57
August,,,,,,,,,1.08,2.17,1.31,3.38,4.24,2.02,2.32,1.44,1.92,3.85,2.8,1.16,2.12,4.08,2.3,1.34,1.64,1.61,0.53,1.56,3.26,4.27,0.39,3.4,2.17,1.75,2.34,1.56,3.58,0.33,4.48,1.28,2.99,4.89,4.16,2.9,3.96,0.88,5.37,2.81,2.97,0.67,5.04
September,,,,,,,,,4.41,1.89,2.39,0.96,2.32,3.12,3.06,3.61,2.36,5.17,0.67,1.33,3.61,2.77,3.91,1.5,1.92,4.56,2.46,0.96,1.7,0.63,1.25,0.5,1.1,2.27,2.96,1.61,2.78,1.25,3.36,2.48,3.5,1.56,2.1,1.66,2.07,1.94,2.42,4.34,2.99,0.14,4.2
October,,,,,,,,,1.54,2.06,1.74,1.57,1,3.83,4.09,2.95,2.13,1.87,3.56,3.04,1.94,0.61,3.12,2.64,1.61,3.32,1.84,2.69,2.76,5.94,3.23,2.25,2.94,1.86,2.64,3.28,1.36,0.27,2.74,5.93,0.42,1.07,2.79,2.26,3.8,1.75,1.65,0.99,2.4,2.33,7.04
November,,,,,,,,,2.23,2.11,1.44,1.62,1.23,1.91,2.07,1.87,4.27,3.81,3.07,5.19,2.75,2.32,2.38,2.14,2.42,4.76,2.59,1.8,2.64,3.5,6.74,2.88,2.21,1.64,3.38,0.37,5.35,1.7,1.61,2.81,4.31,4.47,3.13,1.5,5.34,1.11,0.94,2.06,1.95,2.15,3.2
December,,,,,,,,,2.6,4.23,2.28,1.75,3.32,2.9,2.76,2.52,0.69,2.11,2.73,4.43,2.25,1.04,0.81,0.41,3.76,3.02,2.01,2.08,3.09,1.26,1.86,1.23,2.01,0.93,0.98,2.37,2.22,2.4,2.2,1.78,1.2,2.16,2.41,0.91,2.95,2.3,4.28,2.57,2.48,4.63,3.01
Total,,,,,,,,,24.77,31.47,28.22,16.26,29.34,28.52,29.82,25.35,28.26,32.96,27.78,23.82,29.63,26.65,30.55,21.61,20.54,29.36,28.15,30,24.2,33.07,28.61,29.78,21.42,20.57,23.64,21.75,28.92,20.82,28.62,24.14,27.42,31.67,27.16,23.42,33.85,23.54,27.85,26.5,34.65,21.96,38.62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
