"EDINBURGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,,
January,,,,,,,,,1.08,,,
February,,,,,,,,,1.12,,,
March,,,,,,,,,4.00,,,
April,,,,,,,,,3.09,,,
May,,,,,,,,,2.06,,,
June,,,,,,,,,2.04,,,
July,,,,,,,,,4.00,,,
August,,,,,,,,,4.05,,,
September,,,,,,,,,2.00,,,
October,,,,,,,,,2.13,,,
November,,,,,,,,,1.02,,,
December,,,,,,,,,1.08,,,
Total,,,,,,,,,27.67,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.67,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
