"WHITE HOLME, BLACKSTONE EDGE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR356,,,,,,,,,,,
,,,,,,,,,,,,
,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,,
January,,,,,,,,,,2.90,,
February,,,,,,,,,,3.50,,
March,,,,,,,,,,3.20,,
April,,,,,,,,,,3.20,,
May,,,,,,,,,,3.50,,
June,,,,,,,,,,0.25,,
July,,,,,,,,,,2.22,,
August,,,,,,,,,,1.50,,
September,,,,,,,,,,2.00,,
October,,,,,,,,,,1.25,,
November,,,,,,,,,,3.00,,
December,,,,,,,,,,2.10,,
Total,,,,,,,,,,28.62,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.62,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
