"MULLINGAR BALLYNEGALL GDNS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6140,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.14,4.59,3.30,3.61,4.70,3.39,5.74,3.52,5.39,2.08,6.70,
February,3.88,0.77,3.39,5.28,1.34,4.76,2.87,3.04,4.40,4.21,0.56,
March,2.91,3.31,2.53,1.64,1.28,0.53,1.66,3.93,3.46,0.75,3.72,
April,2.99,0.73,3.65,3.08,3.92,3.36,2.04,1.70,1.92,1.07,1.84,
May,3.69,2.44,2.19,1.98,3.64,6.62,2.44,1.25,1.68,2.07,1.86,
June,1.72,0.09,1.91,1.92,3.26,0.74,3.54,3.10,5.71,2.29,1.37,
July,4.32,3.71,3.37,2.44,5.18,3.35,4.90,2.66,2.82,3.46,5.21,
August,1.82,4.88,4.85,5.82,4.43,1.99,4.85,4.50,4.94,5.18,7.41,
September,2.22,1.08,2.83,4.14,6.68,2.82,3.05,3.85,2.23,1.45,5.19,
October,4.09,2.07,1.71,4.12,4.07,4.56,3.26,3.31,5.57,5.85,6.14,
November,3.41,4.58,1.07,3.13,4.36,3.34,5.96,2.72,5.65,5.68,4.58,
December,3.46,4.20,5.28,3.29,5.68,2.30,1.08,2.21,4.17,7.91,4.22,
Total,40.65,32.45,36.08,40.45,48.54,37.76,41.39,35.79,47.94,42.00,48.80,
Calc annual,40.65,32.45,36.08,40.45,48.54,37.76,41.39,35.79,47.94,42.00,48.80,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
