OXFORD RADCLIFFE (official record),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP509072,Long,-1.263901,Lat,51.761179,Elevation,,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1052/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
January,2.704724409,2.688976378,1.362204724,0.791338583,0.543307087,3.842519685,1.220472441,3.496062992,2.421259843,3.622047244,1.141732283,2.476377953,0.409448819,1.039370079,1.543307087,1.92519685,1.476377953,1.409448819,1.421259843,2.87007874,0.287401575,0.637795276,2.523622047,1.31496063,3.086614173,2.87007874,2.212598425,0.476377953,0.484251969,2.877952756,1.429133858,2.059055118,1.736220472,2.669291339,1.354330709,0.342519685,1.972440945,2.783464567,2.011811024,3.232283465,1.181102362,0.94488189,4.125984252,0.618110236,1.476377953,1.535433071,1.106299213,2.267716535,0.736220472,2.275590551,1.885826772,2.61023622,1.763779528,2.059055118,1.972440945,0.523622047,1.374015748,0.704724409,0.200787402,1.106299213,1.062992126,2.559055118,0.598425197,0.846456693,2.271653543,1.476377953,0.681102362,2.547244094,0.779527559,1.38976378,2.594488189,0.275590551,1.200787402,2.523622047,2.488188976,1.625984252,1.248031496,1.598425197,1.452755906,4.212598425,1.677165354,0.980314961,1.547244094,1.090551181,2.665354331,4.87007874,2.267716535,1.968503937,0.248031496,2.696850394,2.913385827,0.625984252,0.751968504,2.988188976,0.606299213,2.244094488,3.169291339,0.964566929,3.011811024,2.818897638,2.539370079,3.366141732,3.716535433,1.165354331,1.086614173,4,2.173228346,2.267716535,3.488188976,1.692913386,4.570866142,1.744094488,3.011811024,0.437007874,1.255905512,1.118110236,2.275590551,2.192913386,1.94488189,3.842519685,2.570866142,0.779527559,0.633858268,2.007874016,1.551181102,0.472440945,1.696850394,1.952755906,2.61023622,0.661417323,1.75984252,0.503937008,2.964566929,2.303149606,1.059055118,0.673228346,2.57480315,3.114173228,0.783464567,3.515748031,0.61023622,1.669291339,0.822834646,1.590551181,0.803149606,4.38976378,3.031496063,0.547244094,3.192913386,1.5,1.437007874,2.74015748,3.366141732,2.137795276,2.472440945,2.405511811,1.602362205,3.192913386,1.61023622,3.976377953,2.385826772,3.830708661,1.173228346,2.874015748,1.42519685,1.507874016,1.751968504,1.881889764,0.547244094,3.161417323,3.338582677,2.649606299,4.448818898,2.921259843,2.535433071,3.44488189,3.799212598,1.429133858,1.964566929,1.385826772,1.385826772,5.011811024,0.921259843,0.559055118,3.070866142,1.826771654,0.858267717,1.299212598,2.468503937,3.917322835,1.614173228,3.551181102,3.704724409,3.24015748,3.38976378,3.728346457,1.098425197,0.511811024,2.204724409,1.212598425,1.397637795,2.279527559,2.948818898,2.622047244,4.145669291,2.381889764,0.960629921,2.559055118,2.732283465,0.744094488,2.988188976,2.68503937,2.236220472,1.44488189,1.543307087,2.251968504,1.799212598,3.208661417,1.748031496,2.649606299,0.38976378,3.937007874,1.31496063,2.952755906,2.397637795,1.196850394,3.244094488,3.236220472,4.578740157,1.354330709,0.468503937,2.362204724,3.618110236,0.779527559,2.25984252,2.25984252,3.204724409,2.602362205,0.716535433,0.653543307,2.885826772,3.114173228,1.811023622,2.633858268,2.31496063,1.362204724,2.519685039,5.783464567,2.18503937,3.295275591,2.523622047,2.307086614
February,3.468503937,2.448818898,2.059055118,1.133858268,0.897637795,3.527559055,0.618110236,2.55511811,1.440944882,3.118110236,1.421259843,0.751968504,0.437007874,0.590551181,1.62992126,0.582677165,2.94488189,0.61023622,0.897637795,0.590551181,1.724409449,2.066929134,1.952755906,0.181102362,1.476377953,0.503937008,1.173228346,0.952755906,2.248031496,1.381889764,0.303149606,0.098425197,2.622047244,0.503937008,0.409448819,1.952755906,1.543307087,0.637795276,0.992125984,1.334645669,1.173228346,0.897637795,2.488188976,1.448818898,2.031496063,3.346456693,3.440944882,0.295275591,0.704724409,1.354330709,0.838582677,1.622047244,2.669291339,0.543307087,0.283464567,0.921259843,2.582677165,2.047244094,1.543307087,1.818897638,0.787401575,0.779527559,1.24015748,1.220472441,2.232283465,0.358267717,4.18503937,0.484251969,2.090551181,1.122047244,2.409448819,2.645669291,1.448818898,1.437007874,1.035433071,1.755905512,1.614173228,3.007874016,1.11023622,1.133858268,1.515748031,2.807086614,0.787401575,1.291338583,0.744094488,0.948818898,1.059055118,0.81496063,1.216535433,1.204724409,0.295275591,1.622047244,1.55511811,1.177165354,1.732283465,0.263779528,0.661417323,1.42519685,2.039370079,2.822834646,1.515748031,1.633858268,2.12992126,1.877952756,0.968503937,1.488188976,1.578740157,1.665354331,1.440944882,2.807086614,1.539370079,1.346456693,3.330708661,2.397637795,2.763779528,1.527559055,3.744094488,1.267716535,2.885826772,0.783464567,0.598425197,2.822834646,1.877952756,0.736220472,0.098425197,0.732283465,2.732283465,1.625984252,0.173228346,0.397637795,2.362204724,1.295275591,2.015748031,4.212598425,1.291338583,1.059055118,0.779527559,2.992125984,0.401574803,1.590551181,1.125984252,0.874015748,0.417322835,2.94488189,1.38976378,2.133858268,0.980314961,2.023622047,3.61023622,3.830708661,1.25984252,1.098425197,2.192913386,0.633858268,0.562992126,2.405511811,3.543307087,0.236220472,3.401574803,2.12992126,3.854330709,1.767716535,0.55511811,0.539370079,1.720472441,0.137795276,3.488188976,0.303149606,2.047244094,1.559055118,4.736220472,0.838582677,1.047244094,2.196850394,2.515748031,0.661417323,0.933070866,0.913385827,1.842519685,2.208661417,1.673228346,0.88976378,1.015748031,4.090551181,3.44488189,0.523622047,1.590551181,2.350393701,1.429133858,0.448818898,2.822834646,2.57480315,0.086614173,1.992125984,2.102362205,0.405511811,0.409448819,0.874015748,0.228346457,2.948818898,2.531496063,1.05511811,1.570866142,1.937007874,0.87007874,2,0.590551181,3.059055118,1.169291339,0.74015748,4.503937008,1.795275591,2.212598425,1.566929134,0.822834646,1.25984252,0.937007874,1.393700787,1.366141732,0.287401575,1.338582677,1.330708661,2.169291339,3.708661417,0.807086614,0.866141732,0.279527559,2.456692913,2.598425197,2.787401575,3.011811024,0.342519685,1.295275591,3.082677165,2.700787402,2.791338583,0.681102362,1.003937008,0.787401575,1.299212598,3.188976378,0.665354331,2.145669291,3.153543307,1.976377953,0.838582677,1.866141732,3.547244094,1.826771654,1.874015748,1.68503937,0.948818898
March,2.161417323,0.161417323,1.161417323,2.374015748,1.456692913,2.937007874,0.437007874,3.488188976,2.381889764,2.248031496,1.677165354,1.059055118,0.543307087,1.027559055,0.07480315,2.543307087,1.24015748,1.830708661,0.220472441,1.220472441,2.421259843,0.732283465,1.736220472,0.381889764,0.38976378,1.704724409,1.582677165,1.228346457,2,0.448818898,1.724409449,0.437007874,1.019685039,1.582677165,1.267716535,0.255905512,0.228346457,3.051181102,0.598425197,1.68503937,0.448818898,0.334645669,1.200787402,2.181102362,1.342519685,2.716535433,0.716535433,1.208661417,2.200787402,1.295275591,1.342519685,2.716535433,0.940944882,0.279527559,1.850393701,0.744094488,1.114173228,2.972440945,1.106299213,1.496062992,2.181102362,0.381889764,0.216535433,0.358267717,2.023622047,1.87007874,1.05511811,0.405511811,2.964566929,2.452755906,0.511811024,1.460629921,1.787401575,0.338582677,2.015748031,1.732283465,0.893700787,1.811023622,1.220472441,1.767716535,0.940944882,2.897637795,1.448818898,0.181102362,3.228346457,0.578740157,0.933070866,0.381889764,2.019685039,0.862204724,1.413385827,0.736220472,1.377952756,1.748031496,1.55511811,5.011811024,0.669291339,2.417322835,0.960629921,1.645669291,2.830708661,1.492125984,1.275590551,1.641732283,0.937007874,1.893700787,2.318897638,0.61023622,1.098425197,3.374015748,1.948818898,0.767716535,0.877952756,1.38976378,1.484251969,1.11023622,0.94488189,1.547244094,1.173228346,1.645669291,1.799212598,3.05511811,1.984251969,0.862204724,1.393700787,0.374015748,0.37007874,1.771653543,1.543307087,2.716535433,2.897637795,0.692913386,0.291338583,0.507874016,1.421259843,1.212598425,3.035433071,1.039370079,2.980314961,1.267716535,0.838582677,2.665354331,2.507874016,0.606299213,1.641732283,3.279527559,2.681102362,3.622047244,1.303149606,5.188976378,1.791338583,0.779527559,3.854330709,1.645669291,0.929133858,1.862204724,2.649606299,0.94488189,0.468503937,0.661417323,2.377952756,1.535433071,0.05511811,1.220472441,0.145669291,2.141732283,2.385826772,1.779527559,0.448818898,1.830708661,3.051181102,0.350393701,1.57480315,2.531496063,2.539370079,2.374015748,0.771653543,0.255905512,0.803149606,0.960629921,5.232283465,0.728346457,1.700787402,0.877952756,3.551181102,2.405511811,0.677165354,2.535433071,1.437007874,0.681102362,1.696850394,1.362204724,3.409448819,0.980314961,0.177165354,1.275590551,2.988188976,3.645669291,1.74015748,0.38976378,1.208661417,0.767716535,1.901574803,1.803149606,1.688976378,2.488188976,0.42519685,1.44488189,3.748031496,0.62992126,2.354330709,2.059055118,4.342519685,2.748031496,5.106299213,3.787401575,1.673228346,1.980314961,1.44488189,2.283464567,2.122047244,2.326771654,1.850393701,0.724409449,1.81496063,1.877952756,1.287401575,1.649606299,1.940944882,1.153543307,0.362204724,2.25984252,1.133858268,0.468503937,2.956692913,1.299212598,0.992125984,2.039370079,1.751968504,2.334645669,1.452755906,3.55511811,0.795275591,1.874015748,0.37007874,0.956692913,3.047244094,1.543307087,1.015748031,2.921259843,1.736220472,3.283464567
April,0.696850394,3.133858268,0.771653543,0.952755906,0.952755906,1.562992126,1.838582677,0.618110236,2.669291339,0.31496063,1.838582677,0.791338583,1.791338583,2.24015748,1.059055118,2.381889764,0.535433071,3.011811024,0.248031496,0.818897638,0.763779528,0.401574803,1.267716535,1.791338583,1.440944882,2.850393701,1.858267717,1.980314961,1.716535433,0.220472441,1.429133858,1.62992126,2.744094488,2.696850394,0.200787402,0.255905512,0.657480315,1.992125984,1.602362205,0.866141732,0.362204724,2.736220472,3.346456693,2.145669291,1.68503937,1.590551181,1.25984252,2.381889764,1.295275591,2,0.019685039,4.220472441,1.255905512,2.287401575,2.803149606,2.271653543,1.972440945,1.744094488,1.562992126,1.007874016,0.795275591,2.366141732,3.598425197,2.649606299,1.527559055,2.267716535,2.177165354,0.57480315,1.523622047,2.18503937,1.307086614,0.708661417,1.669291339,0.62992126,2.11023622,0.291338583,2.027559055,0.236220472,1.043307087,3.937007874,1.007874016,2.527559055,3.122047244,2.480314961,1.173228346,0.57480315,2.169291339,0.716535433,0.381889764,2.342519685,1.850393701,3.251968504,2.307086614,0.535433071,0.637795276,2.078740157,1.37007874,1.598425197,0.897637795,2.015748031,2.551181102,1.531496063,1.149606299,0.519685039,2.590551181,1.850393701,0.472440945,1.255905512,1.448818898,2.826771654,2.122047244,2.299212598,2.44488189,1.917322835,0.783464567,3.92519685,1.011811024,1.582677165,1.771653543,2.322834646,1.145669291,1.55511811,3.11023622,1.015748031,0.94488189,0.767716535,0.059055118,1.846456693,1.826771654,0.688976378,2.106299213,1.417322835,1.921259843,0.897637795,2.094488189,1.204724409,2.303149606,0.803149606,1.929133858,0.354330709,2.25984252,4.307086614,1.976377953,2.874015748,1.165354331,0.023622047,3.811023622,1.173228346,0.826771654,0.992125984,1.633858268,3.208661417,2.248031496,3.090551181,0.913385827,2.803149606,2.295275591,2.649606299,2.228346457,2.708661417,1.736220472,0.885826772,1.350393701,2.169291339,2.984251969,2.44488189,0.996062992,2.086614173,3.614173228,1.645669291,2.633858268,0.106299213,3.023622047,1.779527559,1.035433071,1.023622047,1.011811024,1.42519685,1.283464567,1.354330709,1.846456693,1.677165354,1.31496063,2.141732283,2.551181102,1.622047244,2.086614173,0.397637795,0.653543307,1.893700787,0.38976378,1.082677165,2.05511811,0.665354331,2.988188976,1.996062992,1.984251969,2.342519685,1.94488189,3.216535433,1.590551181,1.81496063,1.456692913,2.988188976,1.763779528,1.803149606,1.669291339,0.165354331,1.846456693,0.318897638,1.602362205,1.779527559,1.531496063,0.55511811,1.728346457,1.078740157,3.523622047,0.062992126,1.287401575,2.771653543,2.023622047,1.188976378,2.511811024,0.803149606,2.216535433,2.271653543,2.724409449,2.047244094,0.744094488,1.940944882,0.622047244,4.24015748,2.267716535,5.401574803,2.862204724,1.692913386,1.448818898,2.700787402,1.976377953,1.429133858,0.070866142,1.874015748,1.25984252,1.003937008,0.019685039,5.62992126,0.980314961,1.976377953,0.88976378,2.094488189,0.212598425,2.078740157
May,3.937007874,1.543307087,2.248031496,2.362204724,0.858267717,1.783464567,6.098425197,0.437007874,1.354330709,0.960629921,4.299212598,1.744094488,2.161417323,1.275590551,1.736220472,3.507874016,2.192913386,2.145669291,0.665354331,2.326771654,1.409448819,0.381889764,2.496062992,2.543307087,0.885826772,1.830708661,1.657480315,2.011811024,0.059055118,2.25984252,1.25984252,1.736220472,2.059055118,1.885826772,2.783464567,1.68503937,0.763779528,2.078740157,1.476377953,0.980314961,3.212598425,1.917322835,1.248031496,1.744094488,3.649606299,2.696850394,2.039370079,0.992125984,2.31496063,1.460629921,2.94488189,2.507874016,2.913385827,2.543307087,1.322834646,1.657480315,1.397637795,1.295275591,2.736220472,1.232283465,1.61023622,1.755905512,0.153543307,3.618110236,2.216535433,2.692913386,0.291338583,1.051181102,2.755905512,0.578740157,0.602362205,0.929133858,1.05511811,2.283464567,1.771653543,1.488188976,4.708661417,0.263779528,1.893700787,1.354330709,3.047244094,0.877952756,3.326771654,2.307086614,0.901574803,2.019685039,2.145669291,2.964566929,1.625984252,3.972440945,1.094488189,2.145669291,1.708661417,2.559055118,1.25984252,3.748031496,0.893700787,2.114173228,2.153543307,1.641732283,2.464566929,0.57480315,2.929133858,1.015748031,0.42519685,2.515748031,2.287401575,1.531496063,1.74015748,0.787401575,2.251968504,4.988188976,2.267716535,0.830708661,1.255905512,1.850393701,1.885826772,0.763779528,2.106299213,4.81496063,1.964566929,1.551181102,3.440944882,1.779527559,2.590551181,1.291338583,0.909448819,1.547244094,0.181102362,0.24015748,0.704724409,2.429133858,1.496062992,1.338582677,1.251968504,1.519685039,4.37007874,3.216535433,0.767716535,1.771653543,2.346456693,1.464566929,1.893700787,2.070866142,2.204724409,2.173228346,2.692913386,1.460629921,3.55511811,2.031496063,1.653543307,1.850393701,0.614173228,1.688976378,1.5,1.448818898,1.421259843,4.145669291,2.677165354,3.12992126,0.842519685,0.582677165,1.118110236,2.161417323,2.866141732,5.476377953,1.767716535,0.708661417,1.413385827,0.421259843,2.625984252,1.972440945,1.18503937,1.496062992,1.720472441,3.102362205,2.25984252,0.712598425,2.125984252,3.094488189,1.881889764,4.960629921,2.417322835,2.18503937,2.102362205,2.228346457,1.68503937,2.098425197,4.468503937,0.334645669,1.669291339,2.141732283,1.015748031,2.417322835,1.102362205,1.519685039,1.716535433,1.748031496,2.511811024,2.125984252,3.37007874,2.606299213,3.496062992,0.901574803,1.822834646,1.960629921,2.803149606,1.244094488,1.929133858,1.74015748,1.696850394,1.909448819,4.913385827,1.397637795,3.452755906,1.413385827,4.18503937,2.834645669,3.169291339,2.783464567,1.917322835,1.25984252,1.149606299,0.342519685,0.338582677,2.448818898,2.228346457,3.326771654,2.12992126,1.405511811,2.637795276,0.822834646,2.003937008,2.665354331,1.397637795,2.295275591,1.893700787,1.618110236,1.24015748,4.122047244,5.322834646,4.18503937,1.822834646,1.125984252,1.673228346,2.18503937,2.606299213,3.55511811,2.188976378,3.204724409,2.503937008,3.393700787
June,2.937007874,5.192913386,3.496062992,3.708661417,2.590551181,1.535433071,1.019685039,1.602362205,2.736220472,3.724409449,2.803149606,1.858267717,2.488188976,1.342519685,3.133858268,1.25984252,1.62992126,2.279527559,1.409448819,1.220472441,0.992125984,2.228346457,4.783464567,1.106299213,0.570866142,2.622047244,0.590551181,0.582677165,5.271653543,0.811023622,4.059055118,1.094488189,0.523622047,0.62992126,1.543307087,1.716535433,2.704724409,0.570866142,1.716535433,0.696850394,1.192913386,1.248031496,1.409448819,1.059055118,1.992125984,2.92519685,1.078740157,2.212598425,2.173228346,1.677165354,2.18503937,0.208661417,2,0.885826772,1.429133858,0.31496063,1.188976378,3.118110236,1.688976378,0.409448819,1.61023622,1.732283465,3.035433071,3.409448819,1.456692913,2.838582677,2.413385827,1.094488189,2.338582677,2.007874016,1.42519685,2.834645669,3.834645669,1.007874016,2.803149606,1.688976378,2.464566929,0.704724409,2.700787402,0.972440945,2.145669291,3.602362205,1.098425197,2.066929134,1.559055118,6.708661417,2.960629921,1.62992126,2.165354331,2.338582677,2.779527559,1.456692913,2.070866142,4.68503937,2.881889764,2.192913386,3.342519685,0.988188976,3.437007874,3.153543307,1.893700787,0.909448819,1.397637795,0.669291339,3.137795276,2.858267717,2.728346457,0.677165354,2.92519685,2.035433071,0.984251969,1.929133858,4.358267717,3.448818898,1.88976378,3.299212598,3.61023622,2.149606299,1.570866142,1.322834646,1.291338583,3.031496063,1.988188976,1.755905512,1.429133858,2.07480315,0.771653543,2.913385827,1.125984252,2.559055118,2.917322835,1.37007874,0.799212598,2.732283465,1.519685039,1.972440945,5.582677165,1.043307087,4.137795276,3.421259843,2.956692913,1.696850394,3.992125984,2.980314961,1.188976378,3.267716535,0.570866142,3.047244094,1.381889764,1.846456693,2.220472441,1.311023622,0.704724409,3.196850394,0.342519685,1.188976378,0.429133858,2.440944882,0.066929134,2.437007874,3.192913386,1.775590551,0.956692913,0.791338583,3.531496063,0.57480315,1.342519685,1.440944882,4.511811024,3.606299213,1.566929134,0.956692913,1.964566929,0.602362205,2.082677165,0.161417323,1.692913386,2.05511811,2.606299213,2.295275591,1.090551181,2.114173228,0.460629921,1.539370079,1.413385827,1.338582677,1.594488189,3.633858268,4.228346457,2.468503937,2.192913386,3.31496063,0.992125984,4.37007874,1.334645669,0.216535433,2.594488189,1.940944882,2.102362205,2.228346457,1.940944882,2.724409449,0.81496063,1.692913386,5.346456693,2.196850394,4.303149606,3.098425197,0.708661417,0.673228346,3.421259843,1.570866142,1.716535433,3.519685039,1.027559055,2.732283465,0.763779528,1.181102362,4.822834646,0.877952756,3.385826772,2.346456693,1.807086614,1.921259843,2.94488189,1.708661417,1.578740157,0.531496063,0.25984252,1.232283465,3.220472441,2.988188976,2.570866142,0.763779528,0.909448819,1.669291339,2.18503937,0.937007874,3.677165354,0.208661417,3.090551181,2.649606299,2.452755906,1.716535433,2.12992126,5.972440945,0.681102362,1.456692913,1.137795276,3.767716535,1.200787402,0.098425197
July,4.917322835,3.019685039,1.877952756,0.751968504,1.133858268,1.220472441,1.228346457,1.736220472,1.38976378,2.535433071,3.173228346,3.992125984,4.62992126,1.933070866,1.657480315,4.775590551,2.173228346,2.153543307,1.228346457,0.496062992,4.976377953,0.744094488,4.24015748,2.098425197,2.688976378,2.803149606,2.295275591,2.562992126,1.992125984,3.307086614,2.448818898,4.55511811,3.374015748,0.047244094,2.161417323,3.220472441,1.677165354,3.393700787,1.421259843,3.440944882,1.704724409,2.92519685,3.051181102,3.326771654,3.165354331,1.933070866,1.818897638,2.543307087,0.818897638,4.114173228,2.724409449,0.342519685,1.287401575,1.818897638,1.677165354,4.153543307,2.362204724,1.440944882,0.031496063,0.799212598,1.492125984,3.744094488,3.850393701,2.866141732,4.228346457,1.507874016,2.094488189,6.881889764,0.677165354,2.318897638,1.228346457,1.55511811,4.342519685,1.381889764,2.62992126,2.318897638,2.165354331,2.342519685,3.05511811,2.062992126,0.92519685,1.637795276,2.232283465,5.397637795,3.531496063,2.586614173,3.11023622,1.342519685,4.665354331,0.570866142,2.905511811,2.102362205,2.570866142,2.192913386,4.720472441,1.728346457,0.657480315,0.464566929,2.744094488,1.94488189,3.846456693,1.834645669,1.043307087,0.87007874,3.716535433,2.929133858,2.212598425,0.492125984,4.598425197,0.842519685,3.295275591,1.145669291,3.417322835,6.106299213,2.507874016,3.236220472,3.460629921,2.263779528,0.122047244,3.681102362,0.708661417,4.708661417,2.850393701,3.039370079,2.452755906,3.322834646,3.893700787,3.338582677,3.602362205,1.472440945,2.641732283,0.598425197,1.688976378,0.881889764,4.649606299,0.618110236,3.472440945,3.350393701,0.157480315,1.051181102,3.385826772,2.133858268,2.421259843,2.011811024,0.42519685,3.098425197,0.791338583,3.059055118,4.492125984,1.783464567,3.263779528,3.960629921,2.350393701,4.68503937,0.279527559,3.531496063,1.480314961,3.692913386,3.893700787,2.661417323,3.086614173,1.88976378,1.37007874,3.12992126,3.173228346,2.42519685,1.87007874,0.94488189,0.507874016,3.429133858,1.385826772,1.196850394,4.181102362,2.401574803,4.437007874,1.842519685,0.984251969,2.212598425,2.047244094,1.267716535,1.692913386,0.854330709,0.905511811,5.334645669,1.346456693,0.295275591,3.232283465,2.196850394,0.291338583,2.440944882,3.362204724,2.503937008,2.55511811,4.334645669,2.137795276,2.149606299,1.88976378,0.834645669,3.543307087,3.18503937,3.015748031,5.57480315,1.929133858,1.665354331,1.468503937,0.917322835,2.362204724,1.641732283,1.342519685,0.562992126,0.228346457,3.244094488,0.653543307,2.342519685,1.338582677,0.92519685,0.854330709,0.535433071,1.803149606,1.460629921,1.153543307,3.799212598,1.157480315,0.696850394,3.653543307,2.75984252,2.019685039,2.133858268,1.488188976,0.901574803,0.992125984,1.161417323,0.283464567,1.122047244,2.251968504,3.527559055,2.118110236,3.271653543,1.374015748,3.437007874,4.338582677,3.543307087,2.866141732,0.704724409,1.696850394,3.988188976,1.795275591,1.791338583,1.881889764,0.141732283,2.452755906,0.913385827
August,3.669291339,1.570866142,2.287401575,1.027559055,2.476377953,2.838582677,3.181102362,2.657480315,4.696850394,4.125984252,1.440944882,0.094488189,1.374015748,1.106299213,1.295275591,4.078740157,1.905511811,2.228346457,2.039370079,1.669291339,1.027559055,3.212598425,1.220472441,2.086614173,1.381889764,3.125984252,1.55511811,1.783464567,2.125984252,1.669291339,2.677165354,1.933070866,3.326771654,1.208661417,2.039370079,0.267716535,0.724409449,2,1.992125984,1.771653543,1.515748031,2.019685039,3.066929134,2.448818898,1.877952756,1.354330709,0.838582677,1.208661417,1.696850394,2.433070866,3.57480315,0.62992126,0.598425197,1.582677165,3.421259843,0.122047244,3.137795276,3.125984252,3.161417323,1.114173228,1.795275591,2.842519685,3.661417323,3.736220472,1.897637795,4.362204724,1.141732283,2.019685039,0.543307087,2.318897638,3.342519685,1.437007874,2.578740157,1.933070866,3.940944882,1.224409449,3.169291339,1.858267717,2.874015748,3.094488189,0.948818898,4.665354331,1.11023622,1.208661417,2.133858268,4.102362205,2.61023622,1.637795276,1.535433071,2.952755906,3.374015748,1.31496063,3.507874016,3.488188976,0.543307087,1.724409449,2.590551181,0.763779528,3.047244094,2.897637795,2.346456693,3.311023622,1.295275591,2.307086614,0.5,1.161417323,2.578740157,1.771653543,1.771653543,2.633858268,3.37007874,5.145669291,5.066929134,0.5,4.653543307,1.330708661,0.736220472,1.523622047,1.641732283,1.562992126,1.594488189,1.874015748,2.38976378,2.468503937,4.712598425,3.098425197,1.090551181,2.744094488,2.460629921,3.141732283,4.287401575,1.724409449,1.874015748,3.141732283,2.137795276,2.204724409,3.334645669,1.523622047,3.165354331,1,1.374015748,3.031496063,3.295275591,1.88976378,1.027559055,4.866141732,0.803149606,1.862204724,1.385826772,4.051181102,3.988188976,1.200787402,2.854330709,1.122047244,1.673228346,5.12992126,3.358267717,1.940944882,2.342519685,1.188976378,4.149606299,1.311023622,1,2.043307087,3.559055118,2.547244094,0.807086614,1.818897638,1.783464567,0.826771654,0.440944882,3.614173228,1.677165354,0.070866142,3.350393701,3.708661417,2.24015748,1.929133858,1.464566929,3.62992126,0.598425197,3.437007874,1.484251969,3.05511811,3.688976378,4.271653543,2.917322835,3.153543307,0.452755906,4.523622047,3.775590551,2.649606299,1.732283465,1.988188976,2.326771654,3.783464567,3.204724409,0.57480315,2.429133858,3.102362205,1.732283465,3.61023622,3.460629921,2.043307087,5.244094488,1.173228346,1.133858268,3.826771654,1.188976378,0.940944882,5.078740157,1.283464567,2.393700787,2.503937008,1.527559055,1.492125984,0.94488189,1.287401575,2.637795276,4.5,1.338582677,1.527559055,1.704724409,1.043307087,0.456692913,4.287401575,1.051181102,2.066929134,0.173228346,1.716535433,2.913385827,1.05511811,3.87007874,2.295275591,3.622047244,2.094488189,0.118110236,5.31496063,1.232283465,2.311023622,1.503937008,3.027559055,1.834645669,5.755905512,2.582677165,3.114173228,0.75984252,3.37007874,2.251968504,1.622047244,2.472440945,1.700787402
