"ROCKINGHAM CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.21,1.50,1.51,1.53,1.58,2.31,1.08,2.65,1.02,3.30,,
February,0.90,0.09,1.96,2.43,1.69,0.21,0.51,3.21,0.83,1.85,,
March,1.81,1.13,1.22,0.23,0.90,1.97,2.06,3.11,1.54,1.48,,
April,0.57,1.60,0.80,0.36,1.16,1.63,0.88,1.84,2.45,2.26,,
May,2.13,2.82,1.75,2.01,1.53,0.41,0.46,1.01,3.38,2.82,,
June,1.33,2.34,1.75,0.68,2.21,0.76,2.11,2.17,0.92,1.10,,
July,2.48,2.79,2.19,2.31,2.95,2.61,2.30,0.79,0.96,1.51,,
August,2.20,3.81,1.92,1.96,2.10,1.78,2.47,4.69,3.75,1.38,,
September,0.89,0.77,2.68,1.13,1.45,0.58,4.99,2.77,0.38,4.23,,
October,1.72,5.31,3.91,2.38,2.62,1.70,3.59,1.34,2.75,2.77,,
November,3.83,2.57,1.23,1.59,2.99,4.43,1.05,1.10,2.17,1.73,,
December,0.64,3.55,1.19,1.38,1.89,2.19,4.04,2.98,2.32,1.78,,
Total,20.71,28.28,22.11,17.99,23.07,20.58,25.54,27.66,22.47,26.21,,
Calc annual,20.71,28.28,22.11,17.99,23.07,20.58,25.54,27.66,22.47,26.21,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
