WEST FOULDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT910558,Long,-2.145113,Lat,55.79541,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,2,0.8,2.7,1.1,4.2,2.5,1.6,0.5,2,0.7,2.3,2.6,2.15,3.25,1.5,1.3,0.84,1.96,1.19,1.23,1.46,1.32,3.2,0.91,1.78,0.36,2.67,4.26,1.69,1.12,3.4,2.07,0.28,1.54,0.58,2.06,1.11,1.76,1.26,2.32,2.05,1.3,2.16,1.18,3.76,2.53,3.3,1.67,3.42,1.94,1.44,1.59,0.83,2.27,1.56,,,
February,,,,2,1.5,1.7,3.7,1.5,1.1,3,1.6,1.9,0.7,1.6,1.1,1.28,1.06,0.43,1.27,0.98,1.9,0.11,2.31,3.16,2.8,1.15,0.68,0.57,0.84,1.22,4.28,1.83,1.37,3.01,3.15,0.72,0.63,1.3,0.92,2.04,1.87,0.84,2.27,0.8,1.33,2.81,2.91,0.65,1.38,2.26,1.31,1.29,1.82,2.43,0.82,4.02,2.34,0.52,,,
March,,,,1.7,1.7,0.8,2,3.6,1,1.6,2.1,2.5,2.1,2,2,1.52,3.2,1.5,3.4,2.93,3.06,3.95,1.16,0.45,0.64,2.95,1.85,2.84,0.87,1.63,2.21,1.78,0.7,1.43,1.65,2.19,1.36,1.03,1.4,6.03,0.43,1.61,1.56,2.99,2.85,1.73,3.62,1.43,0.71,1.75,2.43,1.16,1.06,1.24,0.39,2.04,0.87,1.5,,,
April,,,,0.4,0.9,0.7,4.7,4.5,1.3,2.4,1.9,1.5,5.1,1.9,1.7,3.05,1.36,0.89,1.72,3.3,0.56,1.57,0.96,0.9,1.13,1.26,0.91,1.07,2.32,2.1,0.83,1.17,1.87,1.23,0.99,2.31,1.02,1.6,1.7,3.67,2.21,1.05,0.1,2.55,0.58,0.46,1.97,2.72,0.8,1.29,1.62,0.54,1.93,1.24,0.95,1.82,2.6,1.16,,,
May,,,,2.4,1.9,0.6,0.9,2.8,3.1,1.8,0.8,1.9,1.8,1.6,1.4,3.61,4.09,2.03,0.59,2.45,1.91,1.42,2.49,1.08,2.48,0.64,0.63,1.34,2.01,3.28,1.03,2.72,2.5,1.26,2.35,0.65,6.2,2.66,2.11,1.96,1.31,0.8,1.77,2.97,0.97,1.33,2.5,1.72,2.81,0.65,1.93,1.92,0.49,1.86,4.03,2.71,1.99,1.89,,,
June,,,2.6,0.8,1,2.5,2.8,2.2,1.9,3,2.1,2,4.8,3,1.1,0.68,1.24,0.45,3.29,0.5,2.51,0.62,2.39,2.65,2.25,1.08,1.42,2.78,1.27,1.75,3.84,0.91,2.25,1.82,1.95,0.32,1.06,4.14,1.1,1.62,0.87,3.23,3.98,1.43,1.71,1.46,3.73,0.97,0.43,0.9,0.46,0.44,1.22,0.52,1.59,0.25,2.84,2.88,,,
July,,,2.1,3.4,3.2,2.2,0.5,4,0.8,6,2,2.8,2.8,4.2,4.2,1.23,3.57,1.98,4.11,4.2,2.1,2.16,2.31,2,1.9,5.68,1.48,1.82,0.73,2.52,1.89,2.12,1.93,5.33,2.06,2.91,2.1,1.48,3.23,1.86,4.39,0.85,2.53,0.81,1.36,2.81,5.03,1.58,3.71,0.51,2.97,2.25,2.53,1.58,4.17,1.68,3.33,2.69,,,
August,,,2.2,3.5,4.2,1.4,3.9,6.8,3,2.5,0.7,4.8,2.2,2.8,0.7,1.84,1.14,2.09,1.9,4.48,3.39,3.95,3.24,1.57,3.5,3.24,2.25,3.81,1.93,1,5.42,2.57,1.87,3.32,3.45,3.2,3.21,2.04,1.64,2.06,3.6,1.57,4.42,1.27,3.13,2.63,3.06,6.28,1.36,2.28,2.66,3.6,1.68,4.31,2.7,2.34,2.19,6.48,,,
September,,,5.7,3.7,2.2,2.9,3.9,1.7,2.5,0.9,4.4,5,1.5,2.6,2.81,3.14,1.93,4.11,0.94,1.43,1.22,4.15,1.3,1.28,1.1,0.25,3.14,2.35,0.91,3.11,1.32,1.08,0.97,2.63,0.9,2.18,0.38,0.85,1.83,2.25,1.17,1.62,2.79,1.48,1.13,2.5,2.32,0.6,5.04,1.41,2.12,0.97,2.81,1.19,2.59,3.11,2.98,5.08,,,
October,,,5.5,3,2.7,4.1,1.6,4.4,2.5,0.3,3.3,2.7,3.7,2.3,1.83,3.5,3.13,1.35,0.85,4.28,1.97,1.6,5.56,1.83,4.07,6.23,6.21,1.15,4.14,1.54,4.63,1.45,1.49,6.61,0.83,4.45,5.13,5.5,3.52,2.53,2.83,3.3,2.7,1.28,1.78,1.27,3.15,3.18,2.83,1.78,1.87,2.58,2.73,1.86,2.97,1.31,4.18,1.96,,,
