"CATHEDINE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4205,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.00,3.32,3.11,1.71,4.83,3.44,3.98,4.78,5.87,1.20,6.99,
February,1.09,0.11,3.88,7.15,0.53,4.51,1.97,3.69,2.85,0.64,0.52,
March,5.23,2.90,3.53,1.22,1.50,0.76,0.22,3.42,4.00,0.53,2.91,
April,5.35,0.60,2.59,2.24,2.91,2.22,2.60,1.24,0.80,0.65,3.74,
May,2.35,1.06,0.55,1.39,3.62,3.87,1.64,1.48,0.93,3.52,1.07,
June,3.50,0.09,0.68,0.42,1.34,0.00,1.70,3.25,3.24,2.42,1.25,
July,5.07,1.13,3.93,1.72,4.80,2.57,2.65,3.41,2.43,2.25,3.39,
August,0.94,3.81,2.59,1.93,3.37,4.07,2.39,5.51,3.00,1.34,2.86,
September,3.26,1.27,1.59,2.07,5.39,3.47,1.02,4.54,1.14,1.33,4.31,
October,5.01,1.34,1.27,6.47,3.64,4.43,3.45,2.79,7.61,5.65,3.89,
November,1.50,2.82,1.05,1.91,2.45,2.13,9.01,2.47,4.94,11.32,3.90,
December,3.74,2.20,5.82,1.76,5.28,2.78,0.26,3.18,3.39,10.17,3.91,
Total,41.04,20.65,30.59,29.99,39.66,34.25,30.89,39.76,40.20,41.02,38.74,
Calc annual,41.04,20.65,30.59,29.99,39.66,34.25,30.89,39.76,40.20,41.02,38.74,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
