"GLEN PROSEN, LEDNATHIE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO339630,Long,-3.082588,Lat,56.75391,Elevation,720,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,2.08,2.64,5.41,3.46,5.86,2.16,3.1,2.97,6.88,3.73,1.59,2.88,1.63,4.75,4.48,3.16,2.06,7.45,3.25,0.9,4.61,1.73,2.62,2.35,3.45,1.59,5.08,10.09,1.99,3.63,3.4,1.86,3.17,4.04,5.79,3.77,8.07,4.36,3.73,2.89,10.2,4.15,10.41,,
February,,,,,,,1.4,2.57,0.63,2.23,2.04,0.19,2.04,4.8,9.32,0.86,1.1,2.25,2.23,5.45,4.14,2.17,2.13,5.99,4.89,1.78,1.72,2.39,1.01,0.46,4.67,2.16,5.01,1.75,6.29,8.7,3.76,1.66,3.37,2.05,3.74,1.46,6.46,16.25,3.17,6.94,6.26,4.32,3.18,,
March,,,,,,,5.42,1.31,2.91,1.53,1.92,2.49,0.62,0.97,2.86,2.69,3.18,8.46,0.88,3.11,1.6,2.39,1.66,7.34,2.86,6.9,1.61,1.84,5.47,4.75,4.85,2.09,4.34,6.14,6.09,1.73,2.81,2.76,1.55,2.73,4.58,4.56,2.32,3.14,0.65,1.56,2.7,2.88,9.01,,
April,,,,,,,2,3.11,1.95,6.31,1.67,2.75,1.43,1.33,2.58,1.94,1.58,3.99,8.76,5.78,3.08,4.17,3.07,2.49,3.8,3.69,1.63,4.19,0.85,4.94,2.55,2.45,0.29,4.52,1.46,1.59,2.23,1.34,1.23,2.62,2.79,1.29,3.28,4.11,2.97,4.4,3.36,1.94,1.66,,
May,,,,,,,3.2,0.85,3.74,2.04,3.13,1.96,3.5,1.29,5.04,0.48,1.13,2.02,1.41,3.89,4.09,2.65,2.4,1.79,2.88,2.2,5.61,5.62,2.14,3.39,1.85,2.94,1.73,8.93,1.82,0.98,3.69,3.12,3.32,2.49,5.37,3.65,1.66,2.58,5.19,6.33,3.71,2.1,1.14,,
June,,,,,,,1.15,2.84,4.28,0.6,4.23,0.55,4.18,2.22,3.13,2.88,3.57,3.54,1.99,1.7,4.96,2.12,2.47,3.09,1.4,1.61,0.76,6.26,2.41,1.07,1.95,2.61,3.95,2.83,1.14,1.02,3.06,1.89,1.11,1.51,1.92,0.54,1.59,0.79,2.03,0.79,4.93,4.61,3.61,,
July,,,,,,,4.46,3.69,4.69,2.64,4.05,3.31,2.73,3.26,3.33,4.99,5.11,2.5,1.1,3.65,3.59,1.74,3.07,6.49,1.96,1.6,1.62,2.38,2.99,2.63,6.38,1.76,4.18,0.44,3.08,4.24,6.71,1.16,6.92,1.11,2.81,3.79,4.15,2.24,5.65,2.49,2.23,3.75,1.63,,
August,,,,,,,1.3,3,3,7.71,3.94,8,4.87,3.81,5.87,7.12,1.99,7.56,3.4,0.69,3.67,5.76,3.49,7.04,5.66,5.15,5.1,4.16,2.66,1.29,10.1,2.8,4.81,1.93,3.78,2.98,4.82,6.76,3.72,2.93,3.95,5.77,2.62,7.68,5.25,3.22,3.3,6.6,7.56,,
September,,,,,,,4.29,2.06,0.8,0.76,4.21,3.72,3.8,2.32,0.33,1.73,6.38,2.66,2.73,5.71,3.63,3.43,3.08,3.34,3.81,2.17,1.52,1.43,5.74,1.66,1,1.18,3.51,4.47,0.74,1.75,1.41,1.63,4.53,2.5,2.44,1.91,4.41,4.93,5.83,1.32,4.41,4.89,3.92,,
October,,,,,,,5.66,1.9,4.22,4.13,2.73,6.74,7.8,2.4,6.23,2.41,2.88,2.66,6.38,1.38,4.39,3.51,2.24,8.89,1.63,3.22,6.12,4.28,7.36,6.61,2.48,3.13,4.71,2.5,4.61,7.44,6.94,3.93,3.54,1.7,7.31,2.54,1.73,5.69,5.94,4.71,7.02,6.58,6.54,,
