KILLALOE BALLINA: observer Civil Engineers for Office of Works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IR7049473129,Long,-8.438333,Lat,52.808611,Elevation,124,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,2.18,4.59,2.32,2.12,1.6,4.09,6.21,7.09,4.77,4.33,6.1,5.5,3.96,6.39,2.45,4.82,4.36,6.33,2.63,4.24,6.77,2.94,7.31,4.15,1.9,3.39,5.43,6.91,5.8,4.73,4.96,5.15,4.98,6.27,5.83,7.03,2.24,7.37,4.86,5.4,4.39,7.45,2.09,6,7.87,8.49,5.63,2.47
February,,,,3.82,4.84,1.07,1.49,3.65,3.92,3.24,3.77,0.99,2.44,4.57,4.3,2.94,4.39,3.18,3.39,1.59,6.84,4.75,2.92,2.25,8,5.37,6.62,2.05,6.28,1.66,4.3,1.58,6.75,6.53,1.52,6.19,4.03,3.26,6.54,3.83,0.57,5.5,0.07,4.15,0.32,5.12,2.89,6.25,2.68,4.66,4.05
March,,,,0.92,3.14,4.04,7.12,5.35,1.44,1.57,0.43,4.15,3.33,7.84,3.9,6.69,4.46,4.42,4.24,3.21,2.7,2.63,5.22,5.93,6.29,1.35,2.13,2.47,2.7,3.83,3.82,4.33,2.42,3.11,0.86,0.79,2.33,4.36,3.62,1.47,6.28,2,2.27,4.12,4.78,2.65,2.87,2.2,2.33,3.38,3.12
April,,,,0.68,3.61,1.98,1.27,5.46,4.03,6.15,3.69,3.52,2.32,1.66,3.46,2.88,1.8,3.59,2.28,5.61,4.18,3.57,1.12,4.73,2.51,3.31,4.87,1.97,1.31,2.32,4.47,1.47,3.2,3.04,3.87,5.47,2.51,1.39,2.62,1.54,2.8,3.38,3.63,1.42,2.5,3.09,3.01,3.54,0.19,1.89,3.73
May,,,,2.32,3.83,0.34,0.27,1.88,3.11,3.79,2.24,0.97,2.37,3.12,3.02,1.98,3.62,2.58,3.39,2.17,3.47,4.04,1.78,3.72,2.43,0.65,4.4,2.71,2.8,3.46,5.73,2.3,2.53,1.86,5.01,4.41,2.68,1.49,1.75,2.83,2.44,4.27,3.75,3.61,2.61,1.22,1.03,2.86,4.1,1.48,2.44
June,,,2.47,2.9,3.17,1.21,2.52,3.74,3.9,1.79,5.24,2.83,2.03,1.31,1.79,1.73,2.54,4.66,1.63,2.06,3.43,2.94,7.52,3.5,1.14,1.54,2.65,2.04,2.14,2.57,1.76,0.65,2.27,1.27,4.52,0.66,2.9,4.07,4.45,1.75,2.64,5.05,1.39,2.23,2.17,6.29,2.73,1.68,4.6,2.08,1.15
July,,,3.87,2.69,4.06,3.63,6.85,2.95,1.19,3.2,2.39,0.91,2.35,4.83,4.43,1.35,3.54,6.12,3.33,2.61,5.43,3.3,4.57,1.04,3.12,6.74,1.55,2.21,5.13,1.76,6.36,4.1,3.93,4.66,3.28,3.4,5.08,2.83,2.55,4.67,4.31,5.09,4.26,3.28,2,1.76,6.09,6.05,7.99,3.26,3.49
August,,,6.79,4.86,3.98,6.14,2.61,6.79,8.63,1.69,7.48,4.62,2.08,5.08,4.92,5.85,3.91,5.17,5.28,1.24,6.04,2.39,4.78,2.36,5.87,3.74,3.79,8.45,4.22,3.18,3.01,4.66,3.88,6.5,4.44,2.01,3.43,5.44,4.61,6.7,5.64,3.34,3.71,2.08,4.65,5.04,1.81,2.99,5.23,1.83,0.52
September,,,5.47,3.34,0.31,1.34,8.72,3.87,4.26,4.31,2.91,6.28,2.03,4.59,2.93,2.88,1.62,2.05,7.31,3.46,0.86,3.29,0.64,4.09,2.93,2.07,2.49,2.18,8.24,4.11,3.01,1.84,5.27,4.46,7.6,1.99,2.43,5.65,2.47,1.16,3.51,2.75,5.59,1.74,5.78,8.12,4.78,4.85,3.12,0.94,4.63
October,,,2.09,3.7,3.4,4.04,3.58,3.31,2.85,2.96,5.23,3.87,2.95,5.65,6.42,2.07,7.25,5.31,0.83,6.52,2.87,4.92,3.48,2.99,2.54,3.86,9.41,8.46,6.37,0.89,3.98,3,1.51,5.46,4.67,4.07,3.88,2.71,7.46,6.67,7.28,3.43,4.94,2.49,4.71,7.05,3.89,2.31,11.27,1.57,5.77
November,,,4.62,2.77,5.79,4.66,1.51,6.83,7.32,3.18,7.12,4.33,4.65,3.23,3.15,3.68,2.58,4.8,2.94,2.59,4.34,7.17,3.72,5.12,5.72,4.38,5.08,4.39,4.4,3.19,5.13,4.46,1.97,4.46,4.2,2.7,5.54,3.53,6.62,7.34,5.29,7.98,3.49,1.25,2.67,5.77,4.92,1.91,6.01,10.72,5.13
