BATTERSEA-WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ290774,Long,-0.14370318,Lat,51.480854,Elevation,26,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,1.79,1.21,0.36,1.03,2.46,1.05,0.54,1.29,0.65,1.98,2.08,0.37,0.48,1.72,1.43,0.9,3.07,0.55,1.26,1.74,1.42,0.98,3.2,2.36,0.34,3.57,0.73,0.85,2.61,2.93,2.15,1.95,2.69,1.22,2.72,1.78,2.4,1.68,3.35,0.85,2.56
February,0.68,0.01,0.87,2.33,1.45,0.09,0.22,1.84,0.95,1.66,2.27,0.54,0.65,0.63,1.9,0.43,1.28,0.82,1.1,0.3,2.32,1.12,1.36,0.69,1.92,2.8,2.61,0.6,0.74,2.69,0.59,0.22,1.91,2.69,0.49,2.76,2.7,3.27,1.45,0.41,0.56
March,1.41,0.93,0.75,0.21,0.77,1.14,2.44,2.95,0.8,0.32,0.68,1.39,1.11,1.42,0.98,2.1,0.62,0.6,1.84,2.11,0.76,1.31,2.19,2.02,3.71,0.53,3.22,1.68,0.9,3.57,1.47,1.14,1.54,2.12,0.75,0.72,0.26,2.21,1.44,0,1.51
April,1.69,0.61,0.72,0.06,1.24,1.41,0.42,1.59,0.71,2.07,0.58,1.54,0.25,1.64,0.77,1.06,0.54,2.5,1.71,1.47,1.39,1.35,0.04,2.11,0.68,1.12,0.9,1.76,2.91,2.56,2.83,1.5,2.85,1.2,3.11,1.48,3.11,1.93,1.41,1.14,
May,0.96,2.21,1.11,0.36,1.32,0.28,0.12,1.06,1.8,0.95,0.73,0.46,2.12,2.88,1.34,0.57,0.97,1.3,1.28,1.31,1.97,1.18,0.98,1.37,1.49,2.63,1.56,2.18,1.7,0.08,0.7,1.15,0.91,2.1,2.91,1.68,1.72,1.29,2.43,1.29,
June,2.8,0.9,1.94,0.69,1.68,0.21,1.36,1.37,0.88,0.81,1.91,1.59,2.87,5.18,0.66,3.98,2.81,2.08,1.47,2.74,2.16,2.22,3.02,0.33,1.69,0.53,1.15,1.91,0.75,1.35,1.79,0.21,1.21,0.41,2.48,0.08,3.13,2.75,2.12,0.94,
July,4.1,3.93,1.16,1.93,2.55,3.71,1.07,0.74,0.8,1.07,1.06,3.61,1.1,4.15,1.34,0.76,0.45,0.8,3.12,2.94,2.99,2.08,1.03,1.48,1.18,3.48,0.99,4.29,6.57,2.69,3.85,0.07,3.13,2.93,2.84,3.51,1.72,2.67,2.25,1.38,
August,1.42,3.62,3.05,1.57,2.59,2.36,1.41,2.24,0.76,0.39,1.71,1.73,2.78,4.13,1.41,2.77,0.74,1.62,2.3,1.36,2.2,1.22,4.54,1.48,1.38,1.83,4.93,3.54,1.29,2.08,1.78,0.78,1.82,1.53,2.18,2.51,1.64,3.55,2.65,1.65,
September,0.55,0.82,2.03,0.92,0.87,1.26,5.39,2.59,0.28,2.85,0.96,1.45,0.88,2.13,0.75,1.25,1.56,0.51,0.86,2.1,0.54,1.19,2.13,1.7,0.7,1.98,1.3,2.07,4.51,1,3.7,1.1,1.68,1.09,2.37,1.86,1.29,4.27,0.67,0.14,
October,0.87,3.8,3.3,3.65,3.83,2.68,2.28,0.45,2.34,1.71,1.36,2.01,1.05,4.35,1.18,0.83,2.83,2.28,2.09,3.81,2.09,2.72,1.88,2.92,0.95,1.89,2.58,2.5,1.09,0.67,0.83,0.77,0.77,5.16,3.97,2.41,2.28,1.37,3.46,2.52,
November,1.23,1.62,2.08,1.82,2.53,2.42,1.03,0.78,1.85,3.58,1.18,0.39,1.19,1.53,1.37,2.58,3.14,1.9,1.01,0.68,3.04,2.99,1.4,1.91,2.78,2.03,3.6,1.32,1.52,0.99,0.86,2.22,1.1,1.52,2.37,1.77,5.19,2.63,1.77,5.11,
December,0.57,2.48,1.05,1.85,1.82,1.75,2.71,1.7,2.12,0.92,1.82,2.46,1.17,0.89,1.75,0.44,1.49,2.75,2.54,2.05,2.81,4.05,2.43,0.8,5.53,4.43,1.93,1.02,1.62,3.18,1.63,1.06,3.05,2.03,3.19,2.53,0.3,3.45,2.41,4.19,
Total,18.07,22.14,18.42,16.42,23.11,18.36,18.99,18.6,13.94,18.31,16.34,17.54,15.65,30.65,14.88,17.67,19.5,17.71,20.58,22.61,23.69,22.41,24.2,19.17,22.35,26.82,25.5,23.72,26.21,23.79,22.18,12.17,22.66,24,29.38,23.09,25.74,31.07,25.41,19.62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is middle of Water Works site. Gauge moved around the site. Altitudes match. NGR could be +/- 200m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
