"CARLUKE (COLDSTREAM RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5168,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,6.75,2.90,2.85,2.60,3.05,3.65,4.10,8.65,1.40,4.40,
February,3.95,0.45,3.05,3.20,0.65,3.20,3.70,2.00,3.70,1.75,0.40,
March,3.75,4.65,1.75,1.10,1.20,2.50,3.10,3.00,2.85,0.55,2.25,
April,2.50,1.05,1.50,3.85,1.45,4.60,2.00,2.45,1.20,2.75,1.40,
May,4.30,2.25,3.30,2.50,4.45,5.80,3.25,2.20,1.95,2.35,2.20,
June,1.15,0.80,2.05,1.30,1.80,0.55,3.00,4.80,4.25,2.80,3.10,
July,3.30,3.25,4.05,3.95,2.90,1.85,2.50,5.85,3.45,3.70,3.00,
August,5.05,6.90,2.50,6.85,3.85,3.85,2.95,7.60,4.25,4.85,5.55,
September,3.15,2.65,2.00,4.70,4.15,3.60,3.25,6.45,2.70,1.00,3.85,
October,1.20,4.60,1.60,4.25,3.55,2.35,5.85,4.85,5.50,4.15,4.60,
November,3.15,1.65,2.45,3.90,1.35,0.35,5.30,3.85,4.25,6.15,5.80,
December,2.65,4.70,3.00,3.20,3.95,3.30,1.25,1.45,3.05,6.85,2.60,
Total,38.75,39.70,30.15,41.65,31.90,35.00,39.80,48.60,45.80,38.30,39.15,
Calc annual,38.75,39.70,30.15,41.65,31.90,35.00,39.80,48.60,45.80,38.30,39.15,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
