"CARLUKE (COLDSTREAM RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5168,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.35,6.65,3.05,4.50,2.10,3.45,2.90,5.25,,,,
February,3.00,0.15,3.75,0.60,3.50,2.00,4.10,1.25,,,,
March,1.20,2.95,2.00,2.90,2.20,2.15,1.20,2.35,,,,
April,2.20,2.85,2.15,4.20,2.85,0.95,1.45,0.40,,,,
May,2.95,3.20,2.75,2.65,0.40,0.80,1.00,3.55,,,,
June,6.40,1.65,2.35,2.50,3.95,1.60,2.65,3.95,,,,
July,5.60,3.60,5.40,3.00,1.30,3.10,2.70,3.45,,,,
August,3.05,1.20,2.40,3.00,2.50,2.45,-999.00,2.05,,,,
September,1.00,4.40,1.45,2.45,4.70,4.10,2.95,2.65,,,,
October,3.30,5.90,2.80,5.65,7.15,2.90,3.55,8.50,,,,
November,7.10,3.35,1.55,1.45,3.50,2.90,0.15,6.55,,,,
December,3.15,7.50,0.40,3.45,2.05,3.65,2.25,2.60,,,,
Total,41.30,43.40,30.05,36.35,36.20,30.05,27.60,42.55,,,,
Calc annual,41.30,43.40,30.05,36.35,36.20,30.05,24.90,42.55,0.00,0.00,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,2.70,0.00,NaN,NaN,,
