"SOUTHPORT BIRKDALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.53,0.78,3.69,3.79,1.54,3.94,1.49,1.80,3.02,4.12,,
February,3.03,2.60,1.67,1.00,2.01,3.12,2.98,1.04,2.84,1.19,,
March,0.91,1.07,4.75,3.21,3.52,1.37,2.13,3.30,1.14,5.34,,
April,2.04,2.70,0.25,3.04,0.88,2.49,2.36,1.79,1.07,1.42,,
May,2.70,0.96,1.99,2.42,2.50,1.28,2.60,2.72,3.53,1.09,,
June,3.40,2.46,4.44,1.98,1.67,1.57,2.17,1.79,1.46,1.37,,
July,4.11,0.31,4.31,1.82,4.86,3.16,0.95,1.09,3.86,1.46,,
August,4.58,3.72,4.66,1.37,1.64,3.55,1.69,5.56,2.96,3.14,,
September,0.50,4.46,1.33,2.42,3.85,0.79,2.78,2.23,8.16,2.06,,
October,3.41,2.46,4.41,2.51,2.04,1.60,6.06,6.75,2.99,2.89,,
November,5.32,3.05,2.47,3.88,3.61,2.27,2.52,3.48,1.82,2.02,,
December,2.63,4.79,2.71,1.65,5.31,6.29,2.41,1.57,6.69,4.39,,
Total,36.16,29.36,36.68,29.09,33.43,31.43,30.14,33.12,39.54,30.49,,
Calc annual,36.16,29.36,36.68,29.09,33.43,31.43,30.14,33.12,39.54,30.49,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
