BEWDLEY SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO792752,Long,-2.306956,Lat,52.374442,Elevation,70,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.97,2.07,3.56,1.91,2.64,2.73,3.91,1.52,5.02,2.07,2.34,1.97,2.7,1.37,3.61,3.15,2.58,5.51,3.8,3.32,3.17,5.02,2.07,1.9,2.39,1.92,4.22,1.98,0.54,2.58,2.07,0.74,1.4,2.93,3.24,1.07,2.41,3.53,4.96
February,,0.27,3.12,6.04,0.75,3.01,2.48,2.5,1.98,0.63,0.56,1.96,0.14,3.25,0.31,2.52,2.47,4.02,0.61,0.95,2.73,2.12,0.67,1.19,1.25,1.6,2.07,1.54,1.46,0.68,4.3,2.37,0.61,1.79,2.41,1.83,0.58,2.71,4.68,0.27,2.25
March,,1.08,2.21,1.5,1.93,0.74,0.39,2.58,2.13,0.07,2.68,0.27,1.52,2.6,2.07,0.46,2.1,2.44,0.34,1.29,1.32,2.28,1.93,1.02,0.49,0.94,0.69,5.71,1.13,1.73,1.05,4.11,1.89,1.09,2.2,2.83,1.01,1.74,1,2.46,1.15
April,,1.04,2.65,3.02,2.88,2.51,1.25,1.28,1.26,0.4,2.77,3.69,3.28,0.79,2.16,2.43,1.79,2.03,0.06,1.69,2.3,1.49,1.37,0.9,1.8,1.09,2.06,2.39,2.02,1.92,1.99,2.31,1.76,3.16,0.48,1.18,1.79,0.06,0.57,2.68,1.01
May,,0.84,1.02,1.3,6.74,2.5,2.37,1.43,1.19,1.62,2.49,4.49,6.7,2.14,1.25,0.76,1.14,2.47,1.45,1.35,2.56,2.16,4.24,3.33,0.84,3.27,3.28,2.23,1.98,2.36,1.91,3.24,2.72,2.64,3.1,4.3,0.43,1.46,2.33,2.12,1.53
June,,0.3,0.83,0.32,1.97,0.12,1.25,3.73,2.92,1.83,1.29,4.4,1.13,1.65,0.93,2.64,3.47,0.59,1.22,1.21,0.73,1.97,0.22,1.88,1.23,2.23,3.1,1.55,2.01,0.36,1.28,1.01,1.67,1.65,3.08,3.67,1.68,1.16,3.77,1.86,2.06
July,,0.59,4.76,4.15,4.38,2.73,2.71,3.41,1.16,1.22,3.61,2.95,2.47,1.79,0.86,0.37,4.88,2.51,4.22,3.8,2.3,2.69,1.44,1.1,2.09,1.93,1.29,2.24,1.23,1.83,2.95,1.24,0.97,3.22,2.34,0.79,2.78,3.87,3.44,1.53,2.85
August,,3.02,3.27,1.57,2.71,1.64,2.11,4.14,2.25,1.68,2.9,4.23,1.67,0.62,2.01,1.44,0.34,0.26,3.66,1.77,0.21,3.89,2.48,1.26,2.85,2.76,6.45,1.17,4.84,1.16,2.24,4.1,4.4,2.86,4.38,1.72,4.28,4.66,2.29,1.19,3.71
September,,0.73,2.49,1.86,2.92,3.36,1.29,4.57,0.8,1,3.23,1.89,2.62,0.49,1.53,3.27,3.02,2.26,1.6,0.59,1.05,1.25,1.25,2.37,2.4,1.61,3.73,1,2.11,0.98,3.84,3.82,1.46,2.05,2,2.01,3.5,3.84,5.52,0.34,4.05
October,,1.77,0.44,4.25,4.19,4.16,2.54,2.08,4.6,4.58,3.2,0.76,3.45,4.44,1.59,3.1,1.32,2.15,2.61,2.49,4.04,1.89,2.26,1.83,2.91,2.91,0.93,0.34,1.8,4.8,1.11,0.94,4.44,2.27,3.01,1.63,1.94,1.28,2.4,2.68,6.33
November,,1.99,0.92,1.48,2.05,1.46,5.86,3.05,3.12,6.62,3.05,3.75,1.25,0.91,1.84,5.34,2.93,1.35,3.52,4.64,5.74,2.59,0.95,1.65,4.17,0.18,5.11,1.56,1.68,2.46,3.83,6.68,2.05,1.54,6.21,2.35,0.93,2.28,1.88,3.56,4.35
December,,1.99,2.97,3.21,2.79,2.91,0.49,1.52,1.96,5.9,4.08,0.77,1.06,0.31,5.45,2.09,2.4,1.8,3.57,1.74,1.13,1.41,3.6,1.14,1.73,3.45,2.53,2.54,4.43,1.54,1.14,2.33,2.64,1.16,1.79,2.76,2.79,2.43,2.74,4.68,3.71
Total,,,28.65,30.77,36.87,27.05,25.38,33.02,27.28,27.07,34.88,31.23,27.63,20.96,22.7,25.79,29.47,25.03,25.44,27.03,27.91,27.06,23.58,22.69,23.83,23.87,33.63,24.19,28.91,21.8,26.18,34.73,26.68,24.17,32.4,28,24.95,26.56,33.03,26.9,37.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 Jan and total estimated hence removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 400yds NE in 30/Oct/1936 but elevation remained the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
