WINCHESTER-ST-GILES-HILL-MILESDOWN-(DAILY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU493292,Long,-1.29725,Lat,51.06014,Elevation,256,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,0.53,4.2,1.09,1,3.3,4.72,3.25,3.13,4.14,1.63,2.72,3.26,4.8,2.68,5.24,1.16,4.19,1.86,1.85,2.04,2.46,0.72,4.97,5.96,3.81,4.36,2.31,2.7,3.08,,,,,,,,
February,,,,,4.31,4.5,4.38,1.08,1.85,2.49,0.67,0.17,2.91,4.89,0.3,4.06,1.86,3.87,2.14,0.76,0.83,1.63,0.08,3.23,0.18,3.5,2.77,5.19,0.77,1.59,2.64,2.33,,,,,,,,,
March,,,,,3.8,0.84,2.85,2.31,0.7,4.59,1.92,1.28,2.14,1.59,1.24,0.54,0.55,3.02,2.72,0.05,1.29,0.43,1.57,2.82,2.84,0.78,2.3,3.2,0.36,1.16,2.6,3.61,,,,,,,,,
April,,,,,1.29,1.05,0.57,2.23,2.7,2,3.35,1.07,3.09,2.99,2.99,2.93,3.18,2.08,1.51,0.86,2.27,3.12,3.04,1.03,2.47,3.45,2.29,2.47,0.05,1.78,0.95,1.99,,,,,,,,,
May,,,,,1.44,3.68,1.43,2.04,1.88,0.4,0.86,1.9,0.95,2.26,3.55,3.21,1.63,0.77,1.59,1.57,2.28,2.65,4.84,1.74,1.13,0.87,0.43,2.71,1.9,1.12,0.5,1.72,,,,,,,,,
June,,,,,0.26,1.31,1.8,4.11,1.51,0.83,2.25,0.02,1.24,0.37,2.25,0.02,2.88,2.65,2.13,1.66,0.49,1.95,1.63,3.29,1.54,3.77,2.46,1.65,0.77,2.04,0.31,1.3,,,,,,,,,
July,,,,,2.39,4.42,1.04,4.72,6.13,1.65,5.52,0.38,4.49,0.97,3.65,3.06,1.81,3.78,1.45,1.53,2.09,3.54,3.14,2.05,0.82,2.52,3.92,0.97,2.49,4.3,3.61,2.68,,,,,,,,,
August,,,,,2.29,1.31,3.2,4.82,1.72,2.87,1.21,2.3,3.09,2.08,2.57,3.54,1.06,3.81,2.58,1.73,3.35,4.34,1.39,1.03,3.41,2.67,0.36,1.44,2.07,1.76,0.06,3.83,,,,,,,,,
September,,,,,1.35,2.96,2.3,1.72,6.11,2.87,1.21,0.73,1.95,2.03,5.14,2.99,1.07,5.9,1.18,0.26,2.77,1.94,3.26,3.02,1.96,4.02,3.74,1.55,1.25,1.14,1.96,0.61,,,,,,,,,
October,,,,4.46,1.76,2.99,5.93,4.32,1.29,0.76,3.48,0.91,1.09,5.84,3.98,3.21,1.95,1.96,6.6,4.17,1.92,0.6,4.73,2.21,1.49,5.08,1.56,3.32,3.19,5.48,3.68,1.74,,,,,,,,,
November,,,,3.33,3.24,2.53,4.5,0.83,2.95,1.88,1.57,2.16,2.03,1.78,2.59,2.25,6.5,3.79,2.42,7.76,4.87,2.99,1.6,0.74,2.05,6.58,3.38,2.31,4.22,5.75,8.18,3.23,,,,,,,,,
December,,,,1.9,8.55,7.08,3.72,1.2,2.84,5.85,2.19,1.69,4.11,3.34,5.21,3.34,0.32,3.56,3.15,5.59,2.9,0.55,0.99,0.52,8.76,3.48,3.09,3.64,3.37,1.85,2.06,1.81,,,,,,,,,
Total,,,,,31.21,36.87,32.81,30.38,32.98,30.91,27.48,15.74,31.23,29.77,36.19,32.41,27.61,37.87,32.71,27.1,29.25,25.6,28.12,23.72,29.11,37.44,31.27,34.41,24.25,32.33,28.86,27.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exposure unorthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913 Sept 20th  Gauge fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown why or exactly when name changed to East Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observer in Milesdown in1939 census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 No more returns for duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
