HENLEY ON THAMES, GREENLANDS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,997,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.62,2.57,3.20,1.84,3.14,2.15,3.31,2.60,4.29,1.16,3.56,
February,0.43,0.19,2.66,4.21,0.43,3.81,2.54,4.35,2.13,0.86,0.72,
March,1.71,0.98,2.18,2.92,1.17,0.67,0.19,2.64,1.92,0.07,1.04,
April,3.32,0.94,2.92,2.80,3.35,1.72,2.73,1.26,1.53,0.96,2.57,
May,1.63,1.35,1.23,1.63,4.57,3.22,2.14,1.34,1.10,1.48,1.59,
June,2.83,0.16,1.26,0.37,3.08,0.00,2.59,2.87,2.96,0.88,0.30,
July,5.67,0.14,4.02,1.75,4.37,4.59,2.29,4.60,2.64,1.27,2.31,
August,1.31,1.52,3.50,2.31,2.56,4.74,1.20,3.45,3.17,0.97,3.04,
September,1.71,2.77,2.09,2.60,3.88,3.20,1.30,5.12,0.96,0.51,2.67,
October,2.19,1.36,0.75,5.34,4.12,3.34,2.27,2.57,4.60,2.91,1.03,
November,1.23,1.79,1.46,1.72,2.71,2.50,5.67,3.79,2.77,7.34,4.14,
December,2.45,1.50,2.71,3.30,4.42,2.11,0.50,3.61,2.48,5.43,3.22,
Total,27.10,15.27,27.98,30.79,37.80,32.05,26.73,38.20,30.55,23.84,26.19,
Calc annual,27.10,15.27,27.98,30.79,37.80,32.05,26.73,38.20,30.55,23.84,26.19,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
