EAST MALLING BLACKLANDS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,362/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.85,1.30,2.45,2.09,2.67,2.30,3.57,0.85,2.72,
February,,,2.19,3.49,0.73,3.54,2.42,4.04,1.27,0.61,1.16,
March,,,2.25,1.89,1.14,0.88,0.37,3.48,1.57,0.02,1.40,
April,,,2.43,1.90,3.46,2.00,4.97,1.64,1.89,1.14,1.53,
May,,,0.83,2.77,2.69,2.08,1.49,0.80,2.14,1.41,3.43,
June,,,1.58,0.77,2.11,0.29,2.37,3.49,2.31,0.88,0.53,
July,,,2.75,0.90,3.88,3.34,1.74,3.37,1.57,1.10,2.31,
August,,,2.15,1.79,2.32,2.05,1.40,4.68,2.04,2.21,3.19,
September,,,2.53,1.76,3.87,2.11,0.64,4.61,0.38,0.57,3.55,
October,,,2.31,5.93,3.96,3.90,2.45,1.31,4.51,3.19,1.31,
November,,,1.62,2.32,3.28,3.13,5.85,1.99,2.92,5.78,5.25,
December,,,3.28,2.47,3.55,3.23,0.74,3.98,3.91,5.41,2.17,
Total,,,26.77,27.29,33.44,28.64,27.11,35.69,28.08,23.17,28.55,
Calc annual,0.00,0.00,26.77,27.29,33.44,28.64,27.11,35.69,28.08,23.17,28.55,
Difference,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
