"THIRLMERE (DALE HEAD HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3638,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.69,6.68,16.43,12.33,6.02,12.66,12.30,16.34,6.60,8.62,,
February,10.52,2.98,8.63,4.96,11.03,5.92,2.35,8.39,8.30,12.63,,
March,4.75,7.40,2.89,0.98,5.73,5.10,9.54,8.87,2.94,6.22,,
April,4.06,6.99,5.43,4.93,4.73,2.12,13.92,4.20,10.95,6.47,,
May,5.41,8.13,8.26,3.91,7.48,1.84,5.07,3.09,4.31,2.76,,
June,0.73,1.35,6.50,6.83,6.83,6.87,5.73,11.14,1.64,3.97,,
July,2.02,5.75,5.03,4.29,6.44,5.85,4.46,5.35,2.58,5.57,,
August,11.91,10.42,11.89,5.95,2.36,10.71,0.06,8.73,4.78,12.33,,
September,2.37,9.40,9.27,9.95,9.11,14.01,7.85,9.18,3.57,18.86,,
October,8.19,11.29,13.35,9.70,11.06,1.14,2.01,7.63,11.74,7.85,,
November,8.03,2.68,6.31,13.89,0.82,16.61,17.04,7.54,15.11,9.32,,
December,6.08,16.00,5.84,10.23,8.12,12.43,4.24,13.61,16.51,4.42,,
Total,67.76,89.07,99.83,87.95,79.73,95.26,84.57,104.07,89.03,99.02,,
Calc annual,67.76,89.07,99.83,87.95,79.73,95.26,84.57,104.07,89.03,99.02,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
