"SHREWSBURY, MONKMOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2027,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,22.94,,,,,,4.32,
February,,,,,18.22,,,,,,0.65,
March,,,,,13.94,,,,,,3.51,
April,,,,,17.77,,,,,,2.95,
May,,,,,21.45,,,,,,2.28,
June,,,,,17.79,,,,,,0.98,
July,,,,,25.89,,,,,1.85,4.12,
August,,,,,27.92,,,,,2.55,2.11,
September,,,,,20.64,,,,,1.14,3.13,
October,,,,,26.29,,,,,3.30,3.76,
November,,,,,23.56,,,,,4.87,3.35,
December,,,,,23.65,,,,,4.67,3.18,
Total,,,,,260.06,,,,,,34.34,
Calc annual,0.00,0.00,0.00,0.00,260.06,0.00,0.00,0.00,0.00,18.38,34.34,
Difference,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,0.00,
