"MONTGOMERY, OAKFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4249,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.21,3.24,3.53,3.27,5.49,1.39,5.58,
February,,,,,0.34,4.65,1.86,2.19,3.18,0.74,0.70,
March,,,,,1.55,0.85,0.83,2.77,2.30,0.37,4.04,
April,,,,,3.79,2.08,2.37,2.31,1.73,0.63,3.06,
May,,,,,4.43,-999.00,2.67,1.71,1.01,2.00,2.33,
June,,,,,2.61,0.02,1.47,4.05,3.79,2.36,0.71,
July,,,,,6.26,1.96,3.41,2.69,1.51,2.40,3.54,
August,,,,,3.53,3.25,3.12,5.98,4.12,2.36,1.98,
September,,,,,4.20,3.03,2.61,3.85,1.63,1.57,4.72,
October,,,,5.25,4.27,3.89,3.74,2.71,3.83,3.75,3.86,
November,,,,2.29,2.10,2.46,6.91,3.86,4.56,6.63,3.81,
December,,,,2.20,4.13,3.81,0.80,2.17,2.06,8.26,3.29,
Total,,,,,39.42,32.74,33.32,37.56,35.21,32.46,37.62,
Calc annual,0.00,0.00,0.00,9.74,39.42,29.24,33.32,37.56,35.21,32.46,37.62,
Difference,NaN,NaN,NaN,NaN,0.00,3.50,0.00,-0.00,-0.00,0.00,0.00,
