RUGELEY-BRINDLEY-BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK037195,Long,-1.9465956,Lat,52.773079,Elevation,254,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.25,2.49,3.65,1.83,2.54,2.02,2.65,2.3,4.77,1.43,4.22,1.7,1.94,1.4,2.29,1,3.56,3.59,2.83,5.33,2.49,3.25,3.26,4.13,2.82,1.8,2.55,1.93,4.97,1.46,0.84,2.18,2.78,0.77,1.23,2.21,3.6,1.29,1.82,2.96,5.46
February,1.93,0.24,2.67,5.2,0.59,3.55,2.52,1.72,2.89,0.42,0.44,2.6,0.13,3.28,0.22,2.35,1.91,4.55,0.67,1.01,2.36,2.25,1.17,1.13,1.76,2.15,3.28,1.58,1.42,0.57,4.18,2.63,0.54,1.37,2.28,2.2,0.83,2.06,4.26,0.36,2.1
March,2.18,1.58,2.18,1.69,0.98,1.07,1.09,2.61,2.2,0.16,3.37,0.09,1.8,2.14,2.09,0.52,1.69,1.94,0.51,1.15,1.88,2.59,1.82,0.87,0.25,0.9,0.62,4.55,0.93,1.78,0.76,4.18,1.96,1.11,2.1,3.08,1.31,2.06,1.66,1.91,2.02
April,4.43,1.06,2.27,2.36,2.4,1.39,1.93,1.69,1.64,0.61,2.06,3.56,2.78,0.73,1.51,2.44,1.89,2,0.18,1.96,2.67,1.6,1.04,1.4,2.26,1.44,1.05,2.1,2.44,2.52,2.14,2.1,2.47,2.61,0.35,1.4,1.35,0.26,0.55,2.78,1.32
May,2.81,1.37,1.08,2.21,3.88,4.53,3.35,1.65,0.2,1.77,2.13,3.04,5.43,1.24,0.69,0.49,0.65,2.14,1.19,1.52,1.87,2.28,3.22,3.02,0.44,3.56,2.24,2.79,1.61,1.87,1.22,3.31,2.94,2.24,2.17,3.87,0.9,1.05,2.15,1.05,1.77
June,3.8,0.29,0.76,0.42,3.21,0.11,1.9,4.58,2.59,1.21,1.33,4.74,0.58,1.9,0.89,3.03,4.3,0.73,2.02,0.97,0.76,0.98,0.13,2.25,2.07,2.06,2.17,1.88,3.21,0.37,0.92,1.71,2.42,2.13,2.72,3.08,1.79,1.68,3.71,1.16,3.88
July,3.45,0.39,4.18,8.37,3.41,2.79,1.49,2.67,1.15,1.78,6.89,3.18,2.71,2.1,1.2,0.4,4.66,2.37,4.36,4.55,2.54,3.96,2.05,1.27,2.67,1.33,1.86,3.92,1.98,1.87,1.77,0.99,0.97,2.32,2.84,0.7,2.56,4.31,6.43,1.71,3.3
August,0.97,3.7,4.2,2.15,3,2.62,1.69,3.38,3.28,2.52,2.49,5.09,2.11,0.89,2.21,1.66,0.71,0.57,2.3,3.51,0.41,3.24,2.05,2.38,1.63,2.4,5.42,0.86,5.49,1.59,3.04,4.57,1.63,2.78,3.65,1.18,4.61,4.62,3.17,1.38,4.48
September,1.83,0.81,2.55,2.6,3.03,3.59,0.85,3.73,0.58,0.57,3.64,2.02,2.23,0.88,1.34,3.32,3.02,2.3,3.61,1.11,0.7,0.29,1.15,2.84,2.65,1.69,4.25,1.7,1.97,1.14,3.75,1.71,1.32,2.13,2.59,2.38,2.69,5.58,2.68,0.12,4.81
October,2.58,2.23,0.41,3.11,3.78,3.8,2.92,1.82,3.87,3.68,2.55,0.76,4.49,3.52,2.19,3.12,1.68,1.99,2.37,3.45,3.03,2.79,2.53,1.63,3.03,4.02,0.39,0.49,2.45,4.23,0.91,0.87,3.61,1.59,3.97,1.74,1.87,1.64,2.59,2.25,5.53
November,0.76,1.66,0.86,2.2,1.76,2.08,4.67,3.55,3.66,5.74,2.98,3.18,1.86,0.9,1.83,4.57,2.73,1.54,2.95,3.81,6.4,2.74,1.13,1.7,3.97,0.21,4.67,2.21,1.34,2.71,2.97,5.78,1.38,1.68,3.63,2.26,0.84,2.06,1.59,3.8,3.71
December,2.45,2.03,4.3,3.62,2.36,2.28,0.52,2.14,1.73,4.85,2.53,0.97,0.74,0.24,4.13,3.41,2.32,2.79,3.15,1.77,1.8,1.34,2.99,0.9,1.55,1.9,2.54,2.53,4.77,2.16,1.84,2.63,3.14,1.12,2.79,1.79,3.18,1.23,3.51,3.73,2.8
Total,30.44,17.85,29.11,35.76,30.94,29.83,25.58,31.84,28.56,24.74,34.63,30.93,26.8,19.22,20.59,26.31,29.12,26.51,26.14,30.14,26.91,27.31,22.54,23.52,25.1,23.46,31.04,26.54,32.58,22.27,24.34,32.66,25.16,21.85,30.32,25.89,25.53,27.84,34.12,23.21,41.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is Brindley Bank. Altitudes match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
