STURMINSTER NEWTON (STOCK GAYLARD),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1623/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.56,4.25,6.65,2.32,2.33,3.03,3.06,5.67,0.81,0.55,,
February,3.65,0.17,1.52,0.69,2.15,2.72,2.10,1.34,1.77,5.33,,
March,2.92,2.70,0.82,0.39,0.94,0.97,8.09,1.02,1.42,1.09,,
April,2.00,1.99,0.96,1.58,0.66,2.51,2.97,1.63,1.70,2.42,,
May,2.04,3.95,3.26,0.72,3.28,3.94,2.52,3.20,2.07,1.74,,
June,2.37,0.37,1.75,2.00,2.66,3.14,1.41,2.24,0.55,1.22,,
July,2.18,1.77,2.65,2.82,1.49,1.20,1.29,1.19,1.22,5.07,,
August,3.29,3.66,2.52,2.63,1.90,4.34,0.95,3.86,1.18,4.00,,
September,0.95,2.37,2.69,1.55,3.99,4.67,1.37,2.35,2.17,4.50,,
October,1.13,3.66,4.16,4.70,3.42,1.07,1.12,3.20,6.98,1.39,,
November,2.04,1.51,2.88,6.00,0.70,7.62,1.61,1.69,4.17,5.87,,
December,1.99,5.55,2.68,3.05,4.49,4.38,2.91,6.87,1.68,2.42,,
Total,28.12,31.95,32.54,28.45,28.01,39.59,29.40,34.26,25.72,35.60,,
Calc annual,28.12,31.95,32.54,28.45,28.01,39.59,29.40,34.26,25.72,35.60,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
