BOLTON (EAGLEY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD703148,Long,-2.45057,Lat,53.62888,Elevation,546,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.85,7.1,9.2,6.46,3.6,4.8,3.19,6,4.49,7.1,6.84,3.65,2.14,7.01,7.26,7.41,5.36,6.66,4.9,12.15,4.3,4.97,6.25,5.74,2.86,5.8,3.6,7.41,4.1,5.09,3.7,8.28
February,,,,,,,,,,1.74,0.55,7.12,0.19,5,0.6,7.96,3.39,8.65,2.67,6.39,3.59,7.03,2.86,4.25,3,7.11,8.7,1.19,3.67,3.66,6.57,3.93,2.34,1.98,4.37,3.17,1.38,3.78,9.68,1,4.2
March,,,,,,,,,,2.13,3.35,0.75,4.2,3.76,3.7,1.96,4,2.4,2.43,2.96,3.77,4.25,4.6,1.65,1.18,2.05,1.25,7.71,2.38,3.16,3.14,5.87,3.17,3.16,3.76,2.31,2.23,4.47,2.8,2.4,1.71
April,,,,,,,,,,1.65,2.85,4.75,4.48,2.2,3.73,4.54,1.35,4.52,0.67,3.52,4.35,2.26,2.68,3.7,3.25,3.17,1.5,4.64,2.95,4.84,4.88,2.91,4.47,3.96,1.2,3.99,3.68,0.99,2.13,4.27,3.42
May,,,,,,,,,,3.64,3.13,3.01,5.62,2.5,5.25,1.72,1.03,2.5,5.11,1.79,1.16,3.73,4.51,3.79,4.42,4.75,1.61,3.16,2.22,4.42,2.23,2.72,3.04,3.01,3.16,5.42,2.36,2.6,5.68,1.55,2.98
June,,,,,,,,,,2.04,2.48,7.1,1.11,3.02,3,5.17,4.56,2.37,6.04,4.32,1.25,0.69,0.82,5.35,4.31,6.12,4.91,3.22,8.18,1.28,2.97,1.53,5.28,3.09,5.09,4.11,3.36,3.07,4.93,3.04,1.65
July,,,,,,,,,,4.2,6.24,5.8,4.73,3.86,3.24,2.9,6.44,2.57,6.45,9.62,4.2,2.5,7.56,3.85,4.61,3.72,4.7,4.01,3.54,2.76,5.26,3.6,3.62,7.14,10.31,1.4,8.03,8.66,4.79,6.07,10.56
August,,,,,,,,,,7.11,8.4,6.75,1.75,3.69,6.48,2.77,4.2,3.15,4.81,2.52,3.25,8.36,7.05,9.7,4.03,3.9,8.79,0.26,6.05,3.36,8.14,5.72,6.14,6.4,7.93,1.87,15.33,8.65,6.22,0.58,6.46
September,,,,,,,,,,2.83,4.22,4.8,8.5,1.15,4.95,9.22,5.59,2.35,3.24,1.55,6.02,1.45,4,5.53,7.66,4.18,9.46,4.3,4.08,2.87,10.38,3.86,5.94,5.86,6.68,5.81,4.78,10.56,5.52,0.45,4.19
October,,,,,,,,,,9.29,8.56,3.52,9.75,5.75,8.6,11.65,6.42,2.65,13.02,2.69,5.27,5.98,10.19,4.66,7.21,7.55,1.56,1.12,4.57,5.28,4.09,1.09,6.04,2.42,10.62,3.45,4.35,8.79,5.91,6.26,5.85
November,,,,,,,,,,10.59,8.62,10.45,4.88,3.01,2.98,6.15,8.83,2.22,7.3,9.08,9.26,3.69,1.7,5.7,9.13,0.95,9.31,6.89,3.07,7.11,8.11,9.79,3.82,6.63,8.78,3.05,2.25,2.76,2.6,6.16,9.44
December,,,,,,,,,,9.25,5.4,3.28,2.87,0.81,8.21,5.04,6.35,3.6,6.64,4.46,7.95,3.78,6.26,3.7,5.76,4.41,5.36,5.09,5.29,8.64,4.81,11.68,6.03,2.63,9.55,7.28,5.63,6.76,5.4,10.25,6.77
Total,,,,,,,,,,57.32,60.9,66.53,54.54,38.35,55.54,62.27,58.16,41.47,65.48,55.74,53.72,45.86,59.24,59.14,61.97,53.27,63.81,46.49,58.15,51.68,65.55,58.95,55.63,49.14,77.25,45.46,60.79,65.19,60.75,45.73,65.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
